tick,agent_a,agent_b
1961,drone_1,drone_3
1961,drone_1,drone_4
1961,drone_2,drone_4
1962,drone_0,drone_1
1962,drone_0,drone_3
1962,drone_1,drone_3
1962,drone_1,drone_4
1962,drone_2,drone_4
1963,drone_1,drone_3
1963,drone_1,drone_4
1963,drone_2,drone_4
1964,drone_0,drone_3
1964,drone_1,drone_3
1964,drone_1,drone_4
1964,drone_2,drone_4
1965,drone_0,drone_3
1965,drone_1,drone_3
1965,drone_1,drone_4
1965,drone_2,drone_4
1966,drone_0,drone_3
1966,drone_1,drone_3
1966,drone_1,drone_4
1966,drone_2,drone_4
1967,drone_0,drone_3
1967,drone_1,drone_3
1967,drone_1,drone_4
1967,drone_2,drone_4
1968,drone_0,drone_3
1968,drone_1,drone_3
1968,drone_1,drone_4
1968,drone_2,drone_4
1969,drone_0,drone_3
1969,drone_1,drone_2
1969,drone_1,drone_3
1969,drone_1,drone_4
1969,drone_2,drone_4
1970,drone_0,drone_3
1970,drone_1,drone_2
1970,drone_1,drone_3
1970,drone_1,drone_4
1970,drone_2,drone_4
1971,drone_0,drone_3
1971,drone_1,drone_2
1971,drone_1,drone_3
1971,drone_1,drone_4
1971,drone_2,drone_4
1971,drone_3,drone_4
1972,drone_0,drone_3
1972,drone_1,drone_2
1972,drone_1,drone_3
1972,drone_1,drone_4
1972,drone_2,drone_4
1973,drone_0,drone_3
1973,drone_1,drone_2
1973,drone_1,drone_3
1973,drone_1,drone_4
1973,drone_2,drone_4
1974,drone_0,drone_3
1974,drone_1,drone_2
1974,drone_1,drone_3
1974,drone_1,drone_4
1974,drone_2,drone_4
1975,drone_0,drone_3
1975,drone_1,drone_2
1975,drone_1,drone_3
1975,drone_1,drone_4
1975,drone_2,drone_4
1975,drone_3,drone_4
1976,drone_0,drone_3
1976,drone_1,drone_2
1976,drone_1,drone_3
1976,drone_1,drone_4
1976,drone_2,drone_4
1976,drone_3,drone_4
1977,drone_0,drone_3
1977,drone_1,drone_2
1977,drone_1,drone_3
1977,drone_1,drone_4
1977,drone_2,drone_4
1978,drone_1,drone_2
1978,drone_1,drone_4
1978,drone_2,drone_4
1979,drone_1,drone_2
1979,drone_1,drone_4
1979,drone_2,drone_4
1980,drone_1,drone_2
1980,drone_1,drone_4
1980,drone_2,drone_4
1981,drone_1,drone_2
1981,drone_1,drone_4
1982,drone_1,drone_2
1982,drone_1,drone_3
1982,drone_1,drone_4
1983,drone_1,drone_2
1983,drone_1,drone_3
1983,drone_1,drone_4
1984,drone_1,drone_2
1984,drone_1,drone_3
1984,drone_1,drone_4
1985,drone_1,drone_2
1986,drone_1,drone_2
1987,drone_1,drone_2
1988,drone_1,drone_2
1989,drone_1,drone_2
1990,drone_1,drone_2
1991,drone_1,drone_2
1992,drone_1,drone_2
1993,drone_1,drone_2
1994,drone_1,drone_2
1995,drone_1,drone_2
1995,drone_1,drone_4
1996,drone_1,drone_2
1996,drone_1,drone_4
1997,drone_1,drone_2
1997,drone_1,drone_4
1998,drone_1,drone_2
1998,drone_1,drone_4
1999,drone_1,drone_2
1999,drone_1,drone_4
2000,drone_1,drone_2
2000,drone_1,drone_4
2001,drone_1,drone_2
2001,drone_1,drone_4
2002,drone_1,drone_2
2002,drone_1,drone_4
2003,drone_1,drone_2
2003,drone_1,drone_4
2004,drone_1,drone_2
2004,drone_1,drone_4
2005,drone_1,drone_2
2005,drone_1,drone_4
2006,drone_1,drone_2
2006,drone_1,drone_4
2007,drone_1,drone_2
2007,drone_1,drone_4
2008,drone_1,drone_2
2008,drone_1,drone_4
2009,drone_1,drone_2
2009,drone_1,drone_4
2010,drone_1,drone_2
2010,drone_1,drone_4
2011,drone_1,drone_2
2011,drone_1,drone_4
2012,drone_1,drone_2
2012,drone_1,drone_4
2013,drone_1,drone_2
2013,drone_1,drone_4
2014,drone_1,drone_2
2014,drone_1,drone_4
2015,drone_1,drone_2
2015,drone_1,drone_4
2016,drone_1,drone_2
2016,drone_1,drone_4
2017,drone_1,drone_2
2017,drone_1,drone_4
2018,drone_1,drone_2
2018,drone_1,drone_4
2018,drone_2,drone_4
2019,drone_1,drone_2
2019,drone_1,drone_4
2020,drone_1,drone_2
2020,drone_1,drone_4
2020,drone_2,drone_4
2021,drone_1,drone_2
2021,drone_1,drone_4
2022,drone_1,drone_2
2022,drone_1,drone_4
2022,drone_2,drone_4
2023,drone_1,drone_2
2023,drone_1,drone_4
2024,drone_1,drone_2
2024,drone_1,drone_4
2024,drone_2,drone_4
2025,drone_1,drone_2
2025,drone_1,drone_4
2026,drone_1,drone_2
2026,drone_1,drone_4
2026,drone_2,drone_4
2027,drone_1,drone_2
2027,drone_1,drone_4
2028,drone_1,drone_2
2028,drone_1,drone_4
2028,drone_2,drone_4
2029,drone_1,drone_2
2029,drone_1,drone_4
2030,drone_1,drone_2
2030,drone_1,drone_4
2030,drone_2,drone_4
2031,drone_1,drone_2
2031,drone_1,drone_4
2032,drone_1,drone_2
2032,drone_1,drone_4
2032,drone_2,drone_4
2033,drone_1,drone_2
2033,drone_1,drone_4
2034,drone_1,drone_2
2034,drone_1,drone_4
2034,drone_2,drone_4
2035,drone_1,drone_2
2035,drone_1,drone_4
2036,drone_1,drone_2
2036,drone_1,drone_4
2036,drone_2,drone_4
2037,drone_1,drone_2
2037,drone_1,drone_4
2038,drone_1,drone_2
2038,drone_1,drone_4
2038,drone_2,drone_4
2039,drone_1,drone_2
2039,drone_1,drone_4
2040,drone_1,drone_2
2040,drone_1,drone_4
2040,drone_2,drone_4
2041,drone_1,drone_2
2041,drone_1,drone_4
2042,drone_1,drone_2
2042,drone_1,drone_4
2042,drone_2,drone_4
2043,drone_1,drone_2
2043,drone_1,drone_4
2044,drone_1,drone_2
2044,drone_1,drone_4
2044,drone_2,drone_4
2045,drone_1,drone_2
2045,drone_1,drone_4
2046,drone_1,drone_2
2046,drone_1,drone_4
2047,drone_1,drone_2
2047,drone_1,drone_4
2048,drone_1,drone_2
2048,drone_1,drone_4
2049,drone_1,drone_2
2049,drone_1,drone_4
2050,drone_1,drone_2
2050,drone_1,drone_4
2051,drone_1,drone_2
2052,drone_1,drone_2
2053,drone_1,drone_2
2054,drone_1,drone_2
2055,drone_1,drone_2
2056,drone_1,drone_2
2057,drone_1,drone_2
2058,drone_1,drone_2
2059,drone_1,drone_2
2060,drone_1,drone_2
2061,drone_1,drone_2
2062,drone_1,drone_2
2063,drone_1,drone_2
2064,drone_0,drone_4
2064,drone_1,drone_2
2065,drone_1,drone_2
2066,drone_1,drone_2
2067,drone_1,drone_2
2068,drone_0,drone_4
2068,drone_1,drone_2
2069,drone_1,drone_2
2070,drone_0,drone_4
2070,drone_1,drone_2
2071,drone_1,drone_2
2071,drone_2,drone_3
2072,drone_0,drone_4
2072,drone_1,drone_2
2072,drone_2,drone_3
2073,drone_1,drone_2
2073,drone_2,drone_3
2074,drone_0,drone_4
2074,drone_1,drone_2
2074,drone_2,drone_3
2075,drone_1,drone_2
2075,drone_2,drone_3
2076,drone_0,drone_4
2076,drone_1,drone_2
2076,drone_2,drone_3
2077,drone_1,drone_2
2077,drone_2,drone_3
2078,drone_0,drone_4
2078,drone_1,drone_2
2078,drone_2,drone_3
2079,drone_1,drone_2
2079,drone_2,drone_3
2080,drone_0,drone_4
2080,drone_1,drone_2
2081,drone_1,drone_2
2082,drone_0,drone_4
2082,drone_1,drone_2
2083,drone_1,drone_2
2084,drone_0,drone_4
2084,drone_1,drone_2
2085,drone_1,drone_2
2086,drone_1,drone_2
2087,drone_1,drone_2
2088,drone_0,drone_4
2088,drone_1,drone_2
2089,drone_0,drone_4
2089,drone_1,drone_2
2090,drone_0,drone_4
2090,drone_1,drone_2
2091,drone_0,drone_4
2091,drone_1,drone_2
2092,drone_0,drone_4
2092,drone_1,drone_2
2093,drone_0,drone_4
2093,drone_1,drone_2
2094,drone_0,drone_4
2094,drone_1,drone_2
2095,drone_0,drone_4
2095,drone_1,drone_2
2096,drone_0,drone_4
2096,drone_1,drone_2
2097,drone_0,drone_4
2097,drone_1,drone_2
2098,drone_0,drone_4
2098,drone_1,drone_2
2099,drone_0,drone_4
2099,drone_1,drone_2
2100,drone_0,drone_4
2100,drone_1,drone_2
2101,drone_0,drone_4
2101,drone_1,drone_2
2102,drone_0,drone_4
2102,drone_1,drone_2
2103,drone_0,drone_4
2103,drone_1,drone_2
2104,drone_0,drone_4
2104,drone_1,drone_2
2105,drone_0,drone_4
2105,drone_1,drone_2
2106,drone_0,drone_4
2106,drone_1,drone_2
2107,drone_0,drone_4
2107,drone_1,drone_2
2108,drone_0,drone_4
2108,drone_1,drone_2
2109,drone_0,drone_4
2109,drone_1,drone_2
2110,drone_0,drone_4
2110,drone_1,drone_2
2111,drone_0,drone_4
2111,drone_1,drone_2
2112,drone_0,drone_4
2112,drone_1,drone_2
2113,drone_0,drone_4
2113,drone_1,drone_2
2114,drone_0,drone_4
2114,drone_1,drone_2
2115,drone_0,drone_4
2115,drone_1,drone_2
2116,drone_0,drone_4
2116,drone_1,drone_2
2117,drone_0,drone_4
2117,drone_1,drone_2
2118,drone_0,drone_4
2118,drone_1,drone_2
2119,drone_0,drone_4
2119,drone_1,drone_2
2120,drone_0,drone_4
2120,drone_1,drone_2
2121,drone_0,drone_4
2121,drone_1,drone_2
2122,drone_0,drone_4
2122,drone_1,drone_2
2123,drone_0,drone_4
2123,drone_1,drone_2
2124,drone_0,drone_4
2124,drone_1,drone_2
2125,drone_0,drone_4
2125,drone_1,drone_2
2126,drone_0,drone_4
2126,drone_1,drone_2
2127,drone_0,drone_4
2127,drone_1,drone_2
2128,drone_0,drone_4
2128,drone_1,drone_2
2129,drone_0,drone_4
2129,drone_1,drone_2
2130,drone_0,drone_4
2130,drone_1,drone_2
2131,drone_0,drone_4
2131,drone_1,drone_2
2132,drone_0,drone_4
2132,drone_1,drone_2
2133,drone_0,drone_4
2133,drone_1,drone_2
2134,drone_0,drone_4
2134,drone_1,drone_2
2135,drone_0,drone_4
2135,drone_1,drone_2
2136,drone_0,drone_4
2136,drone_1,drone_2
2137,drone_0,drone_4
2137,drone_1,drone_2
2138,drone_0,drone_4
2138,drone_1,drone_2
2139,drone_0,drone_4
2139,drone_1,drone_2
2140,drone_0,drone_4
2140,drone_1,drone_2
2141,drone_0,drone_4
2141,drone_1,drone_2
2142,drone_0,drone_4
2142,drone_1,drone_2
2143,drone_0,drone_4
2143,drone_1,drone_2
2144,drone_0,drone_4
2144,drone_1,drone_2
2145,drone_0,drone_4
2145,drone_1,drone_2
2146,drone_0,drone_4
2146,drone_1,drone_2
2147,drone_0,drone_4
2147,drone_1,drone_2
2148,drone_0,drone_4
2148,drone_1,drone_2
2149,drone_0,drone_4
2149,drone_1,drone_2
2150,drone_0,drone_4
2151,drone_0,drone_4
2152,drone_0,drone_4
2153,drone_0,drone_4
2154,drone_0,drone_4
2155,drone_0,drone_4
2156,drone_0,drone_4
2157,drone_0,drone_4
2158,drone_0,drone_4
2159,drone_0,drone_4
2160,drone_0,drone_4
2161,drone_0,drone_4
2162,drone_0,drone_4
2163,drone_0,drone_4
2164,drone_0,drone_4
2165,drone_0,drone_4
2166,drone_0,drone_4
2167,drone_0,drone_4
2168,drone_0,drone_4
2169,drone_0,drone_4
2170,drone_0,drone_4
2171,drone_0,drone_4
2172,drone_0,drone_4
2174,drone_0,drone_4
2178,drone_0,drone_4
2179,drone_0,drone_4
2180,drone_0,drone_4
2181,drone_0,drone_4
2182,drone_0,drone_4
2183,drone_0,drone_4
2184,drone_0,drone_4
2185,drone_0,drone_4
2186,drone_0,drone_4
2187,drone_0,drone_4
2188,drone_0,drone_4
2189,drone_0,drone_4
2190,drone_0,drone_4
2191,drone_0,drone_4
2192,drone_0,drone_4
2193,drone_0,drone_4
2194,drone_0,drone_4
2195,drone_0,drone_4
2196,drone_0,drone_4
2197,drone_0,drone_4
2198,drone_0,drone_4
2199,drone_0,drone_4
2200,drone_0,drone_4
2201,drone_0,drone_4
2202,drone_0,drone_4
2203,drone_0,drone_4
2204,drone_0,drone_4
2205,drone_0,drone_4
2206,drone_0,drone_4
2207,drone_0,drone_4
2208,drone_0,drone_4
2209,drone_0,drone_4
2210,drone_0,drone_4
2211,drone_0,drone_4
2212,drone_0,drone_4
2213,drone_0,drone_4
2214,drone_0,drone_4
2215,drone_0,drone_4
2216,drone_0,drone_4
2217,drone_0,drone_4
2218,drone_0,drone_4
2219,drone_0,drone_4
2220,drone_0,drone_4
2221,drone_0,drone_4
2222,drone_0,drone_4
2223,drone_0,drone_4
2224,drone_0,drone_4
2225,drone_0,drone_4
2226,drone_0,drone_4
2227,drone_0,drone_4
2228,drone_0,drone_4
2229,drone_0,drone_4
2230,drone_0,drone_4
2231,drone_0,drone_4
2232,drone_0,drone_4
2233,drone_0,drone_4
2234,drone_0,drone_4
2235,drone_0,drone_4
2236,drone_0,drone_4
2237,drone_0,drone_4
2238,drone_0,drone_4
2239,drone_0,drone_4
2240,drone_0,drone_4
2241,drone_0,drone_4
2242,drone_0,drone_4
2243,drone_0,drone_4
2306,drone_0,drone_1
2307,drone_0,drone_1
2308,drone_0,drone_1
2309,drone_0,drone_1
2310,drone_0,drone_1
2311,drone_0,drone_1
2312,drone_0,drone_1
2313,drone_0,drone_1
2314,drone_0,drone_1
2315,drone_0,drone_1
2316,drone_0,drone_1
2317,drone_0,drone_1
2318,drone_0,drone_1
2319,drone_0,drone_1
2320,drone_0,drone_1
2321,drone_0,drone_1
2322,drone_0,drone_1
2323,drone_0,drone_1
2324,drone_0,drone_1
2325,drone_0,drone_1
2326,drone_0,drone_1
2327,drone_0,drone_1
2328,drone_0,drone_1
2329,drone_0,drone_1
2330,drone_0,drone_1
2331,drone_0,drone_1
2332,drone_0,drone_1
2333,drone_0,drone_1
2334,drone_0,drone_1
2335,drone_0,drone_1
2336,drone_0,drone_1
2337,drone_0,drone_1
2338,drone_0,drone_1
2339,drone_0,drone_1
2340,drone_0,drone_1
2341,drone_0,drone_1
2342,drone_0,drone_1
2343,drone_0,drone_1
2344,drone_0,drone_1
2345,drone_0,drone_1
2346,drone_0,drone_1
2347,drone_0,drone_1
2348,drone_0,drone_1
2349,drone_0,drone_1
2350,drone_0,drone_1
2351,drone_0,drone_1
2352,drone_0,drone_1
2353,drone_0,drone_1
2354,drone_0,drone_1
2355,drone_0,drone_1
2356,drone_0,drone_1
2357,drone_0,drone_1
2358,drone_0,drone_1
2359,drone_0,drone_1
2360,drone_0,drone_1
2361,drone_0,drone_1
2362,drone_0,drone_1
2363,drone_0,drone_1
2364,drone_0,drone_1
2365,drone_0,drone_1
2366,drone_0,drone_1
2367,drone_0,drone_1
2368,drone_0,drone_1
2369,drone_0,drone_1
2370,drone_0,drone_1
2371,drone_0,drone_1
2372,drone_0,drone_1
2373,drone_0,drone_1
2374,drone_0,drone_1
2375,drone_0,drone_1
2417,drone_2,drone_3
2418,drone_2,drone_3
2419,drone_2,drone_3
2420,drone_2,drone_3
2421,drone_2,drone_3
2422,drone_2,drone_3
2428,drone_2,drone_3
2429,drone_2,drone_3
2430,drone_2,drone_3
2431,drone_2,drone_3
2432,drone_2,drone_3
2433,drone_2,drone_3
2434,drone_2,drone_3
2435,drone_2,drone_3
2436,drone_2,drone_3
2437,drone_2,drone_3
2438,drone_2,drone_3
2439,drone_2,drone_3
2440,drone_2,drone_3
2441,drone_2,drone_3
2442,drone_2,drone_3
2443,drone_2,drone_3
2444,drone_2,drone_3
2445,drone_0,drone_1
2445,drone_2,drone_3
2446,drone_0,drone_1
2446,drone_2,drone_3
2447,drone_0,drone_1
2447,drone_2,drone_3
2448,drone_0,drone_1
2448,drone_2,drone_3
2449,drone_0,drone_1
2449,drone_2,drone_3
2450,drone_0,drone_1
2450,drone_2,drone_3
2451,drone_0,drone_1
2451,drone_2,drone_3
2452,drone_2,drone_3
2453,drone_2,drone_3
2454,drone_2,drone_3
2455,drone_2,drone_3
2456,drone_2,drone_3
2457,drone_2,drone_3
2458,drone_2,drone_3
2459,drone_2,drone_3
2460,drone_2,drone_3
2461,drone_0,drone_1
2461,drone_2,drone_3
2462,drone_0,drone_1
2462,drone_2,drone_3
2462,drone_3,drone_4
2463,drone_0,drone_1
2463,drone_2,drone_3
2464,drone_0,drone_1
2464,drone_2,drone_3
2464,drone_3,drone_4
2465,drone_0,drone_1
2465,drone_2,drone_3
2466,drone_0,drone_1
2466,drone_2,drone_3
2466,drone_3,drone_4
2467,drone_0,drone_1
2467,drone_2,drone_3
2467,drone_3,drone_4
2468,drone_0,drone_1
2468,drone_2,drone_3
2468,drone_3,drone_4
2469,drone_0,drone_1
2469,drone_2,drone_3
2469,drone_3,drone_4
2470,drone_0,drone_1
2470,drone_2,drone_3
2470,drone_3,drone_4
2471,drone_0,drone_1
2471,drone_2,drone_3
2471,drone_3,drone_4
2472,drone_0,drone_1
2472,drone_2,drone_3
2473,drone_0,drone_1
2473,drone_2,drone_3
2474,drone_0,drone_1
2474,drone_2,drone_3
2475,drone_0,drone_1
2475,drone_2,drone_3
2476,drone_0,drone_1
2476,drone_2,drone_3
2477,drone_0,drone_1
2478,drone_0,drone_1
2479,drone_0,drone_1
2479,drone_3,drone_4
2480,drone_0,drone_1
2480,drone_3,drone_4
2481,drone_0,drone_1
2481,drone_3,drone_4
2482,drone_0,drone_1
2483,drone_0,drone_1
2484,drone_0,drone_1
2485,drone_0,drone_1
2486,drone_0,drone_1
2487,drone_0,drone_1
2488,drone_0,drone_1
2489,drone_0,drone_1
2490,drone_0,drone_1
2491,drone_0,drone_1
2492,drone_0,drone_1
2493,drone_0,drone_1
2494,drone_0,drone_1
2495,drone_0,drone_1
2496,drone_0,drone_1
2497,drone_0,drone_1
2498,drone_0,drone_1
2499,drone_0,drone_1
2500,drone_0,drone_1
2500,drone_3,drone_4
2501,drone_0,drone_1
2502,drone_0,drone_1
2502,drone_3,drone_4
2503,drone_0,drone_1
2503,drone_3,drone_4
2504,drone_0,drone_1
2504,drone_3,drone_4
2505,drone_0,drone_1
2505,drone_3,drone_4
2506,drone_0,drone_1
2506,drone_3,drone_4
2507,drone_0,drone_1
2507,drone_3,drone_4
2508,drone_0,drone_1
2510,drone_0,drone_1
2511,drone_0,drone_1
2512,drone_0,drone_1
2513,drone_0,drone_1
2514,drone_0,drone_1
2515,drone_0,drone_1
2516,drone_0,drone_1
2517,drone_0,drone_1
2518,drone_0,drone_1
2519,drone_0,drone_1
2520,drone_0,drone_1
2521,drone_0,drone_1
2522,drone_0,drone_1
2522,drone_2,drone_3
2523,drone_0,drone_1
2523,drone_2,drone_3
2524,drone_0,drone_1
2524,drone_2,drone_3
2525,drone_2,drone_3
2526,drone_0,drone_1
2526,drone_2,drone_3
2527,drone_2,drone_3
2528,drone_2,drone_3
2529,drone_2,drone_3
2530,drone_2,drone_3
2531,drone_2,drone_3
2532,drone_2,drone_3
2533,drone_2,drone_3
2534,drone_2,drone_3
2535,drone_2,drone_3
2536,drone_2,drone_3
2537,drone_2,drone_3
2538,drone_2,drone_3
2539,drone_2,drone_3
2635,drone_2,drone_3
2636,drone_2,drone_3
2637,drone_2,drone_3
2638,drone_2,drone_3
2639,drone_2,drone_3
2640,drone_2,drone_3
2641,drone_2,drone_3
2642,drone_2,drone_3
2643,drone_2,drone_3
2644,drone_2,drone_3
2645,drone_2,drone_3
2646,drone_2,drone_3
2647,drone_2,drone_3
2648,drone_2,drone_3
2649,drone_2,drone_3
2650,drone_2,drone_3
2651,drone_2,drone_3
2652,drone_2,drone_3
2653,drone_2,drone_3
2654,drone_2,drone_3
2655,drone_2,drone_3
2656,drone_2,drone_3
2657,drone_2,drone_3
2658,drone_2,drone_3
2659,drone_2,drone_3
2660,drone_2,drone_3
2661,drone_2,drone_3
2662,drone_2,drone_3
2663,drone_2,drone_3
2664,drone_2,drone_3
2665,drone_2,drone_3
2666,drone_2,drone_3
2667,drone_2,drone_3
2668,drone_2,drone_3
2669,drone_2,drone_3
2670,drone_2,drone_3
2671,drone_2,drone_3
2671,drone_3,drone_4
2672,drone_2,drone_3
2672,drone_3,drone_4
2673,drone_2,drone_3
2673,drone_3,drone_4
2674,drone_2,drone_3
2675,drone_2,drone_3
2676,drone_2,drone_3
2676,drone_3,drone_4
2677,drone_2,drone_3
2677,drone_2,drone_4
2677,drone_3,drone_4
2678,drone_2,drone_3
2678,drone_2,drone_4
2678,drone_3,drone_4
2679,drone_2,drone_3
2679,drone_2,drone_4
2679,drone_3,drone_4
2680,drone_2,drone_3
2680,drone_2,drone_4
2680,drone_3,drone_4
2681,drone_2,drone_3
2681,drone_3,drone_4
2682,drone_2,drone_3
2682,drone_3,drone_4
2683,drone_2,drone_3
2684,drone_2,drone_3
2685,drone_2,drone_3
2686,drone_2,drone_3
2687,drone_2,drone_3
2688,drone_2,drone_3
2689,drone_2,drone_3
2690,drone_2,drone_3
2691,drone_2,drone_3
2692,drone_2,drone_3
2693,drone_2,drone_3
2694,drone_2,drone_3
2695,drone_2,drone_3
2696,drone_2,drone_3
2697,drone_2,drone_3
2698,drone_2,drone_3
2699,drone_2,drone_3
2700,drone_2,drone_3
2701,drone_2,drone_3
2702,drone_2,drone_3
2703,drone_2,drone_3
2704,drone_2,drone_3
2705,drone_2,drone_3
2706,drone_2,drone_3
2707,drone_2,drone_3
2708,drone_2,drone_3
2709,drone_2,drone_3
2710,drone_2,drone_3
2711,drone_2,drone_3
2712,drone_2,drone_3
2713,drone_2,drone_3
2714,drone_2,drone_3
2715,drone_2,drone_3
2716,drone_2,drone_3
2717,drone_2,drone_3
2718,drone_2,drone_3
2719,drone_2,drone_3
2720,drone_2,drone_3
2721,drone_2,drone_3
2722,drone_2,drone_3
2723,drone_2,drone_3
2724,drone_2,drone_3
2725,drone_2,drone_3
2726,drone_2,drone_3
2727,drone_2,drone_3
2728,drone_2,drone_3
2729,drone_2,drone_3
2730,drone_2,drone_3
2731,drone_2,drone_3
2732,drone_2,drone_3
2733,drone_2,drone_3
2734,drone_2,drone_3
2735,drone_2,drone_3
2736,drone_2,drone_3
2737,drone_2,drone_3
2738,drone_2,drone_3
2739,drone_2,drone_3
2740,drone_2,drone_3
2741,drone_2,drone_3
2742,drone_2,drone_3
2743,drone_2,drone_3
2744,drone_2,drone_3
2745,drone_2,drone_3
2746,drone_2,drone_3
2747,drone_2,drone_3
2748,drone_2,drone_3
2749,drone_2,drone_3
2750,drone_2,drone_3
2751,drone_2,drone_3
2752,drone_2,drone_3
2753,drone_2,drone_3
2754,drone_2,drone_3
2755,drone_2,drone_3
2756,drone_2,drone_3
2757,drone_2,drone_3
2758,drone_2,drone_3
2759,drone_2,drone_3
2760,drone_2,drone_3
2761,drone_2,drone_3
2762,drone_2,drone_3
2763,drone_2,drone_3
2764,drone_2,drone_3
2765,drone_2,drone_3
2766,drone_2,drone_3
2767,drone_2,drone_3
2768,drone_2,drone_3
2769,drone_2,drone_3
2770,drone_2,drone_3
2771,drone_2,drone_3
2772,drone_2,drone_3
2773,drone_2,drone_3
2774,drone_2,drone_3
2775,drone_2,drone_3
2776,drone_2,drone_3
2777,drone_2,drone_3
2778,drone_2,drone_3
2779,drone_2,drone_3
2780,drone_2,drone_3
2781,drone_2,drone_3
2782,drone_2,drone_3
2783,drone_2,drone_3
2784,drone_2,drone_3
2785,drone_2,drone_3
2786,drone_2,drone_3
2787,drone_2,drone_3
2788,drone_2,drone_3
2789,drone_2,drone_3
2790,drone_2,drone_3
2791,drone_2,drone_3
2792,drone_2,drone_3
2793,drone_2,drone_3
2794,drone_2,drone_3
2795,drone_2,drone_3
2796,drone_2,drone_3
2797,drone_2,drone_3
2798,drone_2,drone_3
2799,drone_2,drone_3
2800,drone_2,drone_3
2801,drone_2,drone_3
2802,drone_2,drone_3
2803,drone_2,drone_3
2804,drone_2,drone_3
2805,drone_2,drone_3
2806,drone_2,drone_3
2807,drone_2,drone_3
2808,drone_2,drone_3
2809,drone_2,drone_3
2810,drone_2,drone_3
2811,drone_2,drone_3
2812,drone_2,drone_3
2813,drone_2,drone_3
2814,drone_2,drone_3
2815,drone_2,drone_3
2816,drone_2,drone_3
2818,drone_2,drone_3
2819,drone_2,drone_3
2820,drone_2,drone_3
2821,drone_2,drone_3
2822,drone_2,drone_3
2823,drone_2,drone_3
2824,drone_2,drone_3
2825,drone_2,drone_3
2826,drone_2,drone_3
2827,drone_2,drone_3
2828,drone_2,drone_3
2829,drone_2,drone_3
2830,drone_2,drone_3
2831,drone_2,drone_3
2832,drone_2,drone_3
2833,drone_2,drone_3
2834,drone_2,drone_3
2835,drone_2,drone_3
2836,drone_2,drone_3
2837,drone_2,drone_3
2838,drone_2,drone_3
2839,drone_2,drone_3
2840,drone_2,drone_3
2841,drone_2,drone_3
2842,drone_2,drone_3
2843,drone_2,drone_3
2844,drone_2,drone_3
2845,drone_2,drone_3
2846,drone_2,drone_3
2847,drone_2,drone_3
2848,drone_2,drone_3
2849,drone_2,drone_3
2850,drone_2,drone_3
2851,drone_2,drone_3
2852,drone_2,drone_3
2853,drone_2,drone_3
2854,drone_2,drone_3
2855,drone_2,drone_3
2856,drone_2,drone_3
2857,drone_2,drone_3
2858,drone_2,drone_3
2859,drone_2,drone_3
2860,drone_2,drone_3
2861,drone_2,drone_3
2862,drone_2,drone_3
2863,drone_2,drone_3
2864,drone_2,drone_3
2865,drone_2,drone_3
2866,drone_2,drone_3
2867,drone_2,drone_3
2868,drone_2,drone_3
2869,drone_2,drone_3
2870,drone_2,drone_3
2871,drone_2,drone_3
2872,drone_2,drone_3
2873,drone_2,drone_3
2874,drone_2,drone_3
2875,drone_2,drone_3
2876,drone_2,drone_3
2877,drone_2,drone_3
2878,drone_2,drone_3
2879,drone_2,drone_3
2880,drone_2,drone_3
2881,drone_2,drone_3
2882,drone_2,drone_3
2883,drone_2,drone_3
2884,drone_2,drone_3
2885,drone_2,drone_3
2886,drone_2,drone_3
2887,drone_2,drone_3
2888,drone_2,drone_3
2889,drone_2,drone_3
2890,drone_2,drone_3
2891,drone_2,drone_3
2892,drone_2,drone_3
2893,drone_2,drone_3
2894,drone_2,drone_3
2895,drone_2,drone_3
2896,drone_2,drone_3
2897,drone_2,drone_3
2898,drone_2,drone_3
2899,drone_2,drone_3
2900,drone_2,drone_3
2901,drone_2,drone_3
2902,drone_2,drone_3
2903,drone_2,drone_3
2904,drone_2,drone_3
2905,drone_2,drone_3
2906,drone_2,drone_3
2907,drone_2,drone_3
2908,drone_2,drone_3
2909,drone_2,drone_3
2910,drone_2,drone_3
2911,drone_2,drone_3
2912,drone_1,drone_4
2912,drone_2,drone_3
2913,drone_2,drone_3
2914,drone_2,drone_3
2915,drone_2,drone_3
2916,drone_2,drone_3
2917,drone_2,drone_3
2918,drone_2,drone_3
2919,drone_2,drone_3
2920,drone_2,drone_3
2921,drone_2,drone_3
2922,drone_2,drone_3
2923,drone_2,drone_3
2924,drone_2,drone_3
2925,drone_2,drone_3
2926,drone_2,drone_3
2927,drone_2,drone_3
2928,drone_2,drone_3
2929,drone_2,drone_3
2930,drone_2,drone_3
2931,drone_2,drone_3
2932,drone_2,drone_3
2933,drone_2,drone_3
2934,drone_2,drone_3
2935,drone_2,drone_3
2936,drone_2,drone_3
2937,drone_2,drone_3
2938,drone_2,drone_3
2939,drone_2,drone_3
2940,drone_2,drone_3
2941,drone_2,drone_3
2942,drone_2,drone_3
2943,drone_2,drone_3
2944,drone_2,drone_3
2945,drone_2,drone_3
2946,drone_2,drone_3
2947,drone_2,drone_3
2948,drone_2,drone_3
2949,drone_2,drone_3
2950,drone_2,drone_3
2951,drone_2,drone_3
2952,drone_2,drone_3
2953,drone_2,drone_3
2954,drone_2,drone_3
2955,drone_2,drone_3
2956,drone_2,drone_3
2957,drone_2,drone_3
2958,drone_2,drone_3
