tick,agent_id,row,col,active,budget
2271,dog_0,660,611,1,346254.6
2271,dog_1,619,587,1,379872.5
2271,dog_2,551,636,1,373282.1
2271,dog_3,442,547,1,359110.9
2272,drone_0,625,642,1,362431.0
2272,drone_1,626,691,1,360553.7
2272,dog_0,661,611,1,346209.5
2272,dog_1,620,586,1,379851.3
2272,dog_2,550,636,1,373267.1
2272,dog_3,441,546,1,359068.4
2273,drone_0,626,642,1,362401.0
2273,drone_1,625,690,1,360511.2
2273,dog_0,661,610,1,346164.5
2273,dog_1,619,587,1,379830.1
2273,dog_2,549,636,1,373252.1
2273,dog_3,442,547,1,359026.0
2274,drone_0,627,641,1,362358.6
2274,drone_1,624,689,1,360468.8
2274,dog_0,660,610,1,346128.5
2274,dog_1,620,586,1,379808.8
2274,dog_2,548,636,1,373237.1
2274,dog_3,441,546,1,358983.5
2275,drone_0,626,640,1,362316.1
2275,drone_1,625,688,1,360426.3
2275,dog_0,659,611,1,346107.3
2275,dog_1,619,587,1,379787.6
2275,dog_2,547,636,1,373222.0
2275,dog_3,442,547,1,358941.1
2276,drone_0,627,639,1,362273.7
2276,drone_1,624,687,1,360383.9
2276,dog_0,660,612,1,346043.6
2276,dog_1,620,586,1,379766.4
2276,dog_2,547,635,1,373207.0
2276,dog_3,441,546,1,358898.6
2277,drone_0,626,638,1,362231.2
2277,drone_1,623,686,1,360341.4
2277,dog_0,661,613,1,345979.9
2277,dog_1,619,587,1,379745.2
2277,dog_2,546,634,1,373164.6
2277,dog_3,442,547,1,358856.2
2278,drone_0,627,637,1,362188.8
2278,drone_1,622,685,1,360299.0
2278,dog_0,662,614,1,345916.2
2278,dog_1,620,586,1,379723.9
2278,dog_2,546,635,1,373149.6
2278,dog_3,441,546,1,358813.7
2279,drone_0,626,636,1,362146.3
2279,drone_1,621,684,1,360256.5
2279,dog_0,661,615,1,345852.6
2279,dog_1,619,587,1,379702.7
2279,dog_2,545,634,1,373128.4
2279,dog_3,442,547,1,358771.3
2280,drone_0,625,635,1,362103.9
2280,drone_1,622,684,1,360226.5
2280,dog_0,662,616,1,345788.9
2280,dog_1,620,586,1,379681.5
2280,dog_2,544,634,1,373113.4
2280,dog_3,441,546,1,358728.8
2281,drone_0,624,636,1,362061.4
2281,drone_1,623,685,1,360184.1
2281,dog_0,663,616,1,345743.9
2281,dog_1,619,587,1,379660.3
2281,dog_2,543,634,1,373083.3
2281,dog_3,442,547,1,358686.4
2282,drone_0,623,635,1,362019.0
2282,drone_1,624,686,1,360141.6
2282,dog_0,664,617,1,345680.2
2282,dog_1,620,586,1,379639.0
2282,dog_2,542,634,1,373053.3
2282,dog_3,441,546,1,358643.9
2283,drone_0,622,634,1,361976.5
2283,drone_1,625,687,1,360099.2
2283,dog_0,665,618,1,345616.5
2283,dog_1,619,587,1,379617.8
2283,dog_2,541,634,1,373023.3
2283,dog_3,442,547,1,358601.5
2284,drone_0,622,633,1,361946.5
2284,drone_1,626,688,1,360056.7
2284,dog_0,666,619,1,345552.9
2284,dog_1,620,586,1,379596.6
2284,dog_2,541,633,1,373008.3
2284,dog_3,441,546,1,358559.1
2285,drone_0,623,634,1,361904.1
2285,drone_1,627,689,1,360014.3
2285,dog_0,667,620,1,345489.2
2285,dog_1,619,587,1,379575.4
2285,dog_2,540,633,1,372993.3
2285,dog_3,442,547,1,358516.6
2286,drone_0,624,633,1,361861.6
2286,drone_1,628,690,1,359971.8
2286,dog_0,668,620,1,345444.2
2286,dog_1,620,586,1,379554.1
2286,dog_2,539,632,1,372950.8
2286,dog_3,441,546,1,358474.2
2287,drone_0,625,632,1,361819.2
2287,drone_1,627,691,1,359929.4
2287,dog_0,668,621,1,345399.1
2287,dog_1,619,587,1,379532.9
2287,dog_2,538,631,1,372908.4
2287,dog_3,442,547,1,358431.7
2288,drone_0,624,631,1,361776.7
2288,drone_1,626,692,1,359886.9
2288,dog_0,668,622,1,345354.1
2288,dog_1,620,586,1,379511.7
2288,dog_2,538,632,1,372893.4
2288,dog_3,441,546,1,358389.3
2289,drone_0,625,630,1,361734.3
2289,drone_1,625,693,1,359844.5
2289,dog_0,668,623,1,345309.1
2289,dog_1,619,587,1,379490.5
2289,dog_2,539,633,1,372872.2
2289,dog_3,442,547,1,358346.8
2290,drone_0,624,629,1,361691.8
2290,drone_1,624,692,1,359802.0
2290,dog_0,667,622,1,345245.4
2290,dog_1,620,586,1,379469.2
2290,dog_2,539,632,1,372842.1
2290,dog_3,441,546,1,358304.4
2291,drone_0,623,628,1,361649.4
2291,drone_1,623,692,1,359772.0
2291,dog_0,667,621,1,345200.4
2291,dog_1,619,587,1,379448.0
2291,dog_2,540,633,1,372820.9
2291,dog_3,442,547,1,358261.9
2292,drone_0,622,629,1,361606.9
2292,drone_1,622,692,1,359742.0
2292,dog_0,666,620,1,345136.7
2292,dog_1,620,586,1,379426.8
2292,dog_2,541,634,1,372778.5
2292,dog_3,441,546,1,358219.5
2293,drone_0,621,628,1,361564.5
2293,drone_1,621,693,1,359699.6
2293,dog_0,665,619,1,345073.1
2293,dog_1,619,587,1,379405.6
2293,dog_2,542,634,1,372748.5
2293,dog_3,442,547,1,358177.0
2294,drone_0,620,627,1,361522.0
2294,drone_1,620,694,1,359657.1
2294,dog_0,664,618,1,345009.4
2294,dog_1,620,586,1,379384.3
2294,dog_2,541,635,1,372706.0
2294,dog_3,441,546,1,358134.6
2295,drone_0,619,626,1,361479.6
2295,drone_1,619,695,1,359614.7
2295,dog_0,663,617,1,344945.7
2295,dog_1,619,587,1,379363.1
2295,dog_2,540,636,1,372642.3
2295,dog_3,442,547,1,358092.1
2296,drone_0,618,625,1,361437.1
2296,drone_1,618,696,1,359572.2
2296,dog_0,662,617,1,344900.7
2296,dog_1,620,586,1,379341.9
2296,dog_2,540,637,1,372597.3
2296,dog_3,441,546,1,358049.7
2297,drone_0,617,624,1,361394.7
2297,drone_1,617,695,1,359529.8
2297,dog_0,661,616,1,344837.0
2297,dog_1,619,587,1,379320.7
2297,dog_2,540,638,1,372552.3
2297,dog_3,442,547,1,358007.2
2298,drone_0,616,623,1,361352.2
2298,drone_1,616,694,1,359487.3
2298,dog_0,660,615,1,344773.3
2298,dog_1,620,586,1,379299.5
2298,dog_2,540,639,1,372507.3
2298,dog_3,441,546,1,357964.8
2299,drone_0,615,622,1,361309.8
2299,drone_1,615,693,1,359444.9
2299,dog_0,659,614,1,344709.7
2299,dog_1,619,587,1,379278.2
2299,dog_2,540,640,1,372462.2
2299,dog_3,442,547,1,357922.3
2300,drone_0,616,622,1,361279.8
2300,drone_1,616,692,1,359402.4
2300,dog_0,658,614,1,344694.7
2300,dog_1,620,586,1,379257.0
2300,dog_2,540,641,1,372432.2
2300,dog_3,441,546,1,357879.9
2301,drone_0,617,623,1,361237.3
2301,drone_1,617,691,1,359360.0
2301,dog_0,658,615,1,344649.6
2301,dog_1,619,587,1,379235.8
2301,dog_2,539,642,1,372368.6
2301,dog_3,442,547,1,357837.4
2302,drone_0,618,624,1,361194.9
2302,drone_1,618,691,1,359330.0
2302,dog_0,657,615,1,344634.6
2302,dog_1,620,586,1,379214.6
2302,dog_2,540,643,1,372304.9
2302,dog_3,441,546,1,357795.0
2303,drone_0,619,625,1,361152.4
2303,drone_1,617,692,1,359287.5
2303,dog_0,657,616,1,344619.6
2303,dog_1,619,587,1,379193.3
2303,dog_2,540,644,1,372259.9
2303,dog_3,442,547,1,357752.5
2304,drone_0,619,626,1,361122.4
2304,drone_1,616,693,1,359245.1
2304,dog_0,657,617,1,344574.6
2304,dog_1,620,586,1,379172.1
2304,dog_2,541,645,1,372196.2
2304,dog_3,441,546,1,357710.1
2305,drone_0,619,627,1,361092.4
2305,drone_1,615,692,1,359202.6
2305,dog_0,657,618,1,344529.6
2305,dog_1,619,587,1,379150.9
2305,dog_2,541,646,1,372151.2
2305,dog_3,442,547,1,357667.6
2306,drone_0,620,628,1,361050.0
2306,drone_1,614,691,1,359160.2
2306,dog_0,656,618,1,344514.6
2306,dog_1,620,586,1,379129.7
2306,dog_2,542,647,1,372087.5
2306,dog_3,441,546,1,357625.2
2307,drone_0,621,629,1,361007.5
2307,drone_1,615,690,1,359117.7
2307,dog_0,656,619,1,344469.5
2307,dog_1,619,587,1,379108.4
2307,dog_2,543,648,1,372023.8
2307,dog_3,442,547,1,357582.7
2308,drone_0,622,628,1,360965.1
2308,drone_1,616,689,1,359075.3
2308,dog_0,655,619,1,344424.5
2308,dog_1,620,586,1,379087.2
2308,dog_2,544,648,1,371978.8
2308,dog_3,441,546,1,357540.3
2309,drone_0,623,627,1,360922.6
2309,drone_1,617,688,1,359032.8
2309,dog_0,655,620,1,344379.5
2309,dog_1,619,587,1,379066.0
2309,dog_2,545,648,1,371933.8
2309,dog_3,442,547,1,357497.8
2310,drone_0,623,626,1,360892.6
2310,drone_1,618,687,1,358990.4
2310,dog_0,656,621,1,344315.8
2310,dog_1,620,586,1,379044.8
2310,dog_2,546,649,1,371870.1
2310,dog_3,441,546,1,357455.4
2311,drone_0,623,625,1,360862.6
2311,drone_1,619,686,1,358947.9
2311,dog_0,655,621,1,344270.8
2311,dog_1,619,587,1,379023.5
2311,dog_2,547,650,1,371806.4
2311,dog_3,442,547,1,357412.9
2312,drone_0,623,624,1,360832.6
2312,drone_1,620,687,1,358905.5
2312,dog_0,656,622,1,344207.1
2312,dog_1,620,586,1,379002.3
2312,dog_2,548,651,1,371742.8
2312,dog_3,441,546,1,357370.5
2313,drone_0,624,623,1,360790.1
2313,drone_1,619,688,1,358863.0
2313,dog_0,657,622,1,344162.1
2313,dog_1,619,587,1,378981.1
2313,dog_2,548,652,1,371697.7
2313,dog_3,442,547,1,357328.0
2314,drone_0,625,622,1,360747.7
2314,drone_1,620,688,1,358833.0
2314,dog_0,658,622,1,344117.1
2314,dog_1,620,586,1,378959.9
2314,dog_2,549,653,1,371634.1
2314,dog_3,441,546,1,357285.6
2315,drone_0,626,621,1,360705.2
2315,drone_1,621,687,1,358790.6
2315,dog_0,659,623,1,344053.4
2315,dog_1,619,587,1,378938.6
2315,dog_2,550,654,1,371570.4
2315,dog_3,442,547,1,357243.2
2316,drone_0,627,620,1,360662.8
2316,drone_1,622,688,1,358748.1
2316,dog_0,658,623,1,344008.4
2316,dog_1,620,586,1,378917.4
2316,dog_2,550,655,1,371525.4
2316,dog_3,441,546,1,357200.7
2317,drone_0,628,619,1,360620.3
2317,drone_1,623,688,1,358718.1
2317,dog_0,659,624,1,343944.7
2317,dog_1,619,587,1,378896.2
2317,dog_2,551,656,1,371461.7
2317,dog_3,442,547,1,357158.3
2318,drone_0,628,618,1,360590.3
2318,drone_1,622,687,1,358675.6
2318,dog_0,659,625,1,343899.7
2318,dog_1,620,586,1,378875.0
2318,dog_2,551,657,1,371416.7
2318,dog_3,441,546,1,357115.8
2319,drone_0,627,617,1,360547.9
2319,drone_1,621,686,1,358633.2
2319,dog_0,658,625,1,343854.7
2319,dog_1,619,587,1,378853.7
2319,dog_2,552,658,1,371353.0
2319,dog_3,442,547,1,357073.4
2320,drone_0,628,616,1,360505.4
2320,drone_1,620,685,1,358590.8
2320,dog_0,657,625,1,343809.6
2320,dog_1,620,586,1,378832.5
2320,dog_2,553,659,1,371289.3
2320,dog_3,441,546,1,357030.9
2321,drone_0,629,615,1,360463.0
2321,drone_1,619,684,1,358548.3
2321,dog_0,657,626,1,343764.6
2321,dog_1,619,587,1,378811.3
2321,dog_2,553,660,1,371244.3
2321,dog_3,442,547,1,356988.5
2322,drone_0,628,614,1,360420.5
2322,drone_1,620,684,1,358518.3
2322,dog_0,657,627,1,343719.6
2322,dog_1,620,586,1,378790.1
2322,dog_2,553,661,1,371199.3
2322,dog_3,441,546,1,356946.0
2323,drone_0,629,613,1,360378.1
2323,drone_1,619,683,1,358475.8
2323,dog_0,657,628,1,343674.6
2323,dog_1,619,587,1,378768.8
2323,dog_2,554,662,1,371135.6
2323,dog_3,442,547,1,356903.6
2324,drone_0,630,612,1,360335.6
2324,drone_1,618,683,1,358445.8
2324,dog_0,657,629,1,343629.5
2324,dog_1,620,586,1,378747.6
2324,dog_2,555,663,1,371071.9
2324,dog_3,441,546,1,356861.1
2325,drone_0,629,611,1,360293.2
2325,drone_1,617,684,1,358403.4
2325,dog_0,657,630,1,343584.5
2325,dog_1,619,587,1,378726.4
2325,dog_2,556,664,1,371008.3
2325,dog_3,442,547,1,356818.7
2326,drone_0,630,611,1,360263.2
2326,drone_1,616,683,1,358360.9
2326,dog_0,656,630,1,343539.5
2326,dog_1,620,586,1,378705.2
2326,dog_2,556,665,1,370963.2
2326,dog_3,441,546,1,356776.2
2327,drone_0,629,612,1,360220.7
2327,drone_1,615,682,1,358318.5
2327,dog_0,655,629,1,343475.8
2327,dog_1,619,587,1,378683.9
2327,dog_2,557,666,1,370899.6
2327,dog_3,442,547,1,356733.8
2328,drone_0,630,613,1,360178.3
2328,drone_1,614,681,1,358276.0
2328,dog_0,655,628,1,343430.8
2328,dog_1,620,586,1,378662.7
2328,dog_2,557,667,1,370854.5
2328,dog_3,441,546,1,356691.3
2329,drone_0,629,614,1,360135.8
2329,drone_1,613,680,1,358233.6
2329,dog_0,655,627,1,343385.8
2329,dog_1,619,587,1,378641.5
2329,dog_2,557,668,1,370809.5
2329,dog_3,442,547,1,356648.9
2330,drone_0,630,615,1,360093.4
2330,drone_1,612,681,1,358191.1
2330,dog_0,655,626,1,343340.8
2330,dog_1,620,586,1,378620.3
2330,dog_2,556,667,1,370745.8
2330,dog_3,441,546,1,356606.4
2331,drone_0,629,616,1,360050.9
2331,drone_1,611,682,1,358148.7
2331,dog_0,655,625,1,343295.7
2331,dog_1,619,587,1,378599.1
2331,dog_2,556,666,1,370700.8
2331,dog_3,442,547,1,356564.0
2332,drone_0,628,615,1,360008.5
2332,drone_1,610,681,1,358106.2
2332,dog_0,655,624,1,343250.7
2332,dog_1,620,586,1,378577.8
2332,dog_2,555,665,1,370637.1
2332,dog_3,441,546,1,356521.5
2333,drone_0,627,614,1,359966.0
2333,drone_1,609,680,1,358063.8
2333,dog_0,654,623,1,343187.0
2333,dog_1,619,587,1,378556.6
2333,dog_2,555,664,1,370592.1
2333,dog_3,442,547,1,356479.1
2334,drone_0,626,613,1,359923.6
2334,drone_1,608,679,1,358021.3
2334,dog_0,654,622,1,343142.0
2334,dog_1,620,586,1,378535.4
2334,dog_2,554,663,1,370528.4
2334,dog_3,441,546,1,356436.6
2335,drone_0,625,614,1,359881.1
2335,drone_1,608,678,1,357991.3
2335,dog_0,654,621,1,343097.0
2335,dog_1,619,587,1,378514.2
2335,dog_2,553,662,1,370464.8
2335,dog_3,442,547,1,356394.2
2336,drone_0,624,615,1,359838.7
2336,drone_1,609,677,1,357948.9
2336,dog_0,655,622,1,343033.3
2336,dog_1,620,586,1,378492.9
2336,dog_2,552,661,1,370401.1
2336,dog_3,441,546,1,356351.7
2337,drone_0,623,616,1,359796.2
2337,drone_1,608,676,1,357906.4
2337,dog_0,656,623,1,342969.6
2337,dog_1,619,587,1,378471.7
2337,dog_2,552,662,1,370356.1
2337,dog_3,442,547,1,356309.3
2338,drone_0,622,617,1,359753.8
2338,drone_1,607,675,1,357864.0
2338,dog_0,657,623,1,342924.6
2338,dog_1,620,586,1,378450.5
2338,dog_2,553,663,1,370292.4
2338,dog_3,441,546,1,356266.8
2339,drone_0,623,618,1,359711.3
2339,drone_1,606,674,1,357821.5
2339,dog_0,658,624,1,342861.0
2339,dog_1,619,587,1,378429.3
2339,dog_2,554,664,1,370228.7
2339,dog_3,442,547,1,356224.4
2340,drone_0,622,619,1,359668.9
2340,drone_1,607,674,1,357791.5
2340,dog_0,657,624,1,342815.9
2340,dog_1,620,586,1,378408.0
2340,dog_2,554,665,1,370183.7
2340,dog_3,441,546,1,356181.9
2341,drone_0,623,620,1,359626.4
2341,drone_1,608,675,1,357749.1
2341,dog_0,656,624,1,342770.9
2341,dog_1,619,587,1,378386.8
2341,dog_2,555,666,1,370120.0
2341,dog_3,442,547,1,356139.5
2342,drone_0,622,621,1,359584.0
2342,drone_1,607,674,1,357706.6
2342,dog_0,655,623,1,342707.2
2342,dog_1,620,586,1,378365.6
2342,dog_2,555,667,1,370075.0
2342,dog_3,441,546,1,356097.0
2343,drone_0,623,622,1,359541.5
2343,drone_1,606,673,1,357664.2
2343,dog_0,654,624,1,342643.6
2343,dog_1,619,587,1,378344.4
2343,dog_2,556,668,1,370011.3
2343,dog_3,442,547,1,356054.6
2344,drone_0,623,623,1,359511.5
2344,drone_1,605,672,1,357621.7
2344,dog_0,653,623,1,342579.9
2344,dog_1,620,586,1,378323.1
2344,dog_2,556,669,1,369966.3
2344,dog_3,441,546,1,356012.1
2345,drone_0,624,622,1,359469.1
2345,drone_1,606,671,1,357579.3
2345,dog_0,653,624,1,342534.9
2345,dog_1,619,587,1,378301.9
2345,dog_2,557,670,1,369902.6
2345,dog_3,442,547,1,355969.7
2346,drone_0,625,621,1,359426.6
2346,drone_1,607,670,1,357536.8
2346,dog_0,652,624,1,342489.8
2346,dog_1,620,586,1,378280.7
2346,dog_2,558,670,1,369857.6
2346,dog_3,441,546,1,355927.3
2347,drone_0,626,622,1,359384.2
2347,drone_1,607,669,1,357506.8
2347,dog_0,652,625,1,342444.8
2347,dog_1,619,587,1,378259.5
2347,dog_2,559,670,1,369812.6
2347,dog_3,442,547,1,355884.8
2348,drone_0,627,623,1,359341.7
2348,drone_1,608,668,1,357464.4
2348,dog_0,652,626,1,342399.8
2348,dog_1,620,586,1,378238.2
2348,dog_2,560,671,1,369748.9
2348,dog_3,441,546,1,355842.4
2349,drone_0,628,622,1,359299.3
2349,drone_1,609,667,1,357421.9
2349,dog_0,651,626,1,342354.8
2349,dog_1,619,587,1,378217.0
2349,dog_2,561,672,1,369685.3
2349,dog_3,442,547,1,355799.9
2350,drone_0,629,623,1,359256.8
2350,drone_1,610,666,1,357379.5
2350,dog_0,651,627,1,342309.7
2350,dog_1,620,586,1,378195.8
2350,dog_2,561,673,1,369640.2
2350,dog_3,441,546,1,355757.5
2351,drone_0,628,624,1,359214.4
2351,drone_1,611,665,1,357337.0
2351,dog_0,651,628,1,342264.7
2351,dog_1,619,587,1,378174.6
2351,dog_2,562,674,1,369576.6
2351,dog_3,442,547,1,355715.0
2352,drone_0,629,625,1,359171.9
2352,drone_1,610,665,1,357307.0
2352,dog_0,651,629,1,342219.7
2352,dog_1,620,586,1,378153.3
2352,dog_2,563,675,1,369512.9
2352,dog_3,441,546,1,355672.6
2353,drone_0,628,625,1,359141.9
2353,drone_1,610,666,1,357277.0
2353,dog_0,651,630,1,342174.7
2353,dog_1,619,587,1,378132.1
2353,dog_2,564,675,1,369467.9
2353,dog_3,442,547,1,355630.1
2354,drone_0,627,624,1,359099.5
2354,drone_1,610,667,1,357247.0
2354,dog_0,651,631,1,342129.7
2354,dog_1,620,586,1,378110.9
2354,dog_2,565,675,1,369422.8
2354,dog_3,441,546,1,355587.7
2355,drone_0,628,623,1,359057.0
2355,drone_1,611,668,1,357204.5
2355,dog_0,650,631,1,342114.6
2355,dog_1,619,587,1,378089.7
2355,dog_2,566,675,1,369377.8
2355,dog_3,442,547,1,355545.2
2356,drone_0,629,622,1,359014.6
2356,drone_1,612,669,1,357162.1
2356,dog_0,651,632,1,342051.0
2356,dog_1,620,586,1,378068.4
2356,dog_2,566,676,1,369332.8
2356,dog_3,441,546,1,355502.8
2357,drone_0,628,621,1,358972.1
2357,drone_1,613,670,1,357119.6
2357,dog_0,650,632,1,342036.0
2357,dog_1,619,587,1,378047.2
2357,dog_2,567,677,1,369269.1
2357,dog_3,442,547,1,355460.3
2358,drone_0,627,622,1,358929.7
2358,drone_1,614,671,1,357077.2
2358,dog_0,650,633,1,342021.0
2358,dog_1,620,586,1,378026.0
2358,dog_2,567,678,1,369224.1
2358,dog_3,441,546,1,355417.9
2359,drone_0,628,621,1,358887.2
2359,drone_1,615,672,1,357034.7
2359,dog_0,651,634,1,341978.5
2359,dog_1,619,587,1,378004.8
2359,dog_2,567,679,1,369179.1
2359,dog_3,442,547,1,355375.4
2360,drone_0,628,620,1,358857.2
2360,drone_1,616,672,1,357004.7
2360,dog_0,650,634,1,341963.5
2360,dog_1,620,586,1,377983.6
2360,dog_2,567,680,1,369134.0
2360,dog_3,441,546,1,355333.0
2361,drone_0,627,619,1,358814.8
2361,drone_1,617,671,1,356962.3
2361,dog_0,651,635,1,341942.3
2361,dog_1,619,587,1,377962.3
2361,dog_2,568,681,1,369070.4
2361,dog_3,442,547,1,355290.5
2362,drone_0,626,618,1,358772.3
2362,drone_1,618,670,1,356919.8
2362,dog_0,652,636,1,341878.6
2362,dog_1,620,586,1,377941.1
2362,dog_2,569,682,1,369006.7
2362,dog_3,441,546,1,355248.1
2363,drone_0,625,617,1,358729.9
2363,drone_1,619,669,1,356877.4
2363,dog_0,652,637,1,341848.6
2363,dog_1,619,587,1,377919.9
2363,dog_2,570,682,1,368961.7
2363,dog_3,442,547,1,355205.6
2364,drone_0,626,616,1,358687.4
2364,drone_1,620,668,1,356834.9
2364,dog_0,651,636,1,341827.4
2364,dog_1,620,586,1,377898.7
2364,dog_2,571,683,1,368898.0
2364,dog_3,441,546,1,355163.2
2365,drone_0,625,615,1,358645.0
2365,drone_1,621,667,1,356792.5
2365,dog_0,650,635,1,341806.1
2365,dog_1,619,587,1,377877.4
2365,dog_2,572,683,1,368853.0
2365,dog_3,442,547,1,355120.7
2366,drone_0,624,614,1,358602.5
2366,drone_1,622,666,1,356750.0
2366,dog_0,650,636,1,341791.1
2366,dog_1,620,586,1,377856.2
2366,dog_2,573,683,1,368808.0
2366,dog_3,441,546,1,355078.3
2367,drone_0,623,613,1,358560.1
2367,drone_1,623,665,1,356707.6
2367,dog_0,650,637,1,341776.1
2367,dog_1,619,587,1,377835.0
2367,dog_2,574,682,1,368765.5
2367,dog_3,442,547,1,355035.8
2368,drone_0,622,614,1,358517.6
2368,drone_1,624,664,1,356665.1
2368,dog_0,651,638,1,341754.9
2368,dog_1,620,586,1,377813.8
2368,dog_2,575,681,1,368723.1
2368,dog_3,441,546,1,354993.4
2369,drone_0,621,615,1,358475.2
2369,drone_1,625,663,1,356622.7
2369,dog_0,652,638,1,341724.9
2369,dog_1,619,587,1,377792.5
2369,dog_2,574,681,1,368693.0
2369,dog_3,442,547,1,354950.9
2370,drone_0,622,616,1,358432.7
2370,drone_1,626,662,1,356580.2
2370,dog_0,652,639,1,341694.9
2370,dog_1,620,586,1,377771.3
2370,dog_2,575,680,1,368642.1
2370,dog_3,441,546,1,354908.5
2371,drone_0,621,615,1,358390.3
2371,drone_1,627,661,1,356537.8
2371,dog_0,652,640,1,341664.9
2371,dog_1,619,587,1,377750.1
2371,dog_2,574,680,1,368612.1
2371,dog_3,442,547,1,354866.0
2372,drone_0,621,614,1,358360.3
2372,drone_1,628,660,1,356495.3
2372,dog_0,651,639,1,341643.6
2372,dog_1,620,586,1,377728.9
2372,dog_2,575,679,1,368569.6
2372,dog_3,441,546,1,354823.6
2373,drone_0,622,613,1,358317.8
2373,drone_1,629,659,1,356452.9
2373,dog_0,650,638,1,341601.2
2373,dog_1,619,587,1,377707.6
2373,dog_2,574,679,1,368533.6
2373,dog_3,442,547,1,354781.1
2374,drone_0,621,612,1,358275.4
2374,drone_1,630,658,1,356410.4
2374,dog_0,649,638,1,341586.2
2374,dog_1,620,586,1,377686.4
2374,dog_2,573,679,1,368518.6
2374,dog_3,441,546,1,354738.7
2375,drone_0,622,611,1,358232.9
2375,drone_1,631,657,1,356368.0
2375,dog_0,649,639,1,341571.2
2375,dog_1,619,587,1,377665.2
2375,dog_2,574,678,1,368467.7
2375,dog_3,442,547,1,354696.2
2376,drone_0,623,610,1,358190.5
2376,drone_1,632,656,1,356325.5
2376,dog_0,649,640,1,341556.2
2376,dog_1,620,586,1,377644.0
2376,dog_2,573,678,1,368452.7
2376,dog_3,441,546,1,354653.8
2377,drone_0,624,611,1,358148.0
2377,drone_1,633,655,1,356283.1
2377,dog_0,649,641,1,341526.1
2377,dog_1,619,587,1,377622.7
2377,dog_2,574,677,1,368410.2
2377,dog_3,442,547,1,354611.4
2378,drone_0,625,612,1,358105.6
2378,drone_1,632,654,1,356240.6
2378,dog_0,648,640,1,341504.9
2378,dog_1,620,586,1,377601.5
2378,dog_2,573,677,1,368395.2
2378,dog_3,441,546,1,354568.9
2379,drone_0,626,611,1,358063.1
2379,drone_1,631,653,1,356198.2
2379,dog_0,648,641,1,341489.9
2379,dog_1,619,587,1,377580.3
2379,dog_2,574,676,1,368374.0
2379,dog_3,442,547,1,354526.5
2380,drone_0,627,612,1,358020.7
2380,drone_1,630,652,1,356155.7
2380,dog_0,648,642,1,341474.9
2380,dog_1,620,586,1,377559.1
2380,dog_2,573,676,1,368344.0
2380,dog_3,441,546,1,354484.0
2381,drone_0,628,611,1,357978.2
2381,drone_1,629,651,1,356113.3
2381,dog_0,648,643,1,341444.9
2381,dog_1,619,587,1,377537.8
2381,dog_2,572,676,1,368329.0
2381,dog_3,442,547,1,354441.6
2382,drone_0,629,610,1,357935.8
2382,drone_1,628,650,1,356070.8
2382,dog_0,648,644,1,341414.9
2382,dog_1,620,586,1,377516.6
2382,dog_2,573,675,1,368286.5
2382,dog_3,441,546,1,354399.1
2383,drone_0,629,609,1,357905.8
2383,drone_1,628,649,1,356040.8
2383,dog_0,648,645,1,341384.9
2383,dog_1,619,587,1,377495.4
2383,dog_2,572,675,1,368271.5
2383,dog_3,442,547,1,354356.7
2384,drone_0,629,608,1,357875.7
2384,drone_1,628,648,1,356010.8
2384,dog_0,649,646,1,341363.6
2384,dog_1,620,586,1,377474.2
2384,dog_2,573,674,1,368250.3
2384,dog_3,441,546,1,354314.2
2385,drone_0,629,607,1,357845.7
2385,drone_1,627,647,1,355968.4
2385,dog_0,650,647,1,341300.0
2385,dog_1,619,587,1,377452.9
2385,dog_2,572,674,1,368235.3
2385,dog_3,442,547,1,354271.8
2386,drone_0,628,606,1,357803.3
2386,drone_1,627,646,1,355938.4
2386,dog_0,651,647,1,341254.9
2386,dog_1,620,586,1,377431.7
2386,dog_2,573,673,1,368214.1
2386,dog_3,441,546,1,354229.3
2387,drone_0,629,606,1,357773.3
2387,drone_1,626,645,1,355895.9
2387,dog_0,652,646,1,341233.7
2387,dog_1,619,587,1,377410.5
2387,dog_2,572,673,1,368199.1
2387,dog_3,442,547,1,354186.9
2388,drone_0,628,605,1,357730.8
2388,drone_1,626,644,1,355865.9
2388,dog_0,653,646,1,341218.7
2388,dog_1,620,586,1,377389.3
2388,dog_2,571,673,1,368169.0
2388,dog_3,441,546,1,354144.4
2389,drone_0,629,604,1,357688.4
2389,drone_1,626,643,1,355835.9
2389,dog_0,654,647,1,341155.0
2389,dog_1,619,587,1,377368.0
2389,dog_2,572,672,1,368147.8
2389,dog_3,442,547,1,354102.0
2390,drone_0,628,603,1,357645.9
2390,drone_1,625,642,1,355793.4
2390,dog_0,655,648,1,341091.4
2390,dog_1,620,586,1,377346.8
2390,dog_2,571,672,1,368132.8
2390,dog_3,441,546,1,354059.5
2391,drone_0,629,602,1,357603.5
2391,drone_1,626,642,1,355763.4
2391,dog_0,656,648,1,341046.3
2391,dog_1,619,587,1,377325.6
2391,dog_2,572,671,1,368111.6
2391,dog_3,442,547,1,354017.1
2392,drone_0,630,601,1,357561.0
2392,drone_1,627,641,1,355721.0
2392,dog_0,657,648,1,341001.3
2392,dog_1,620,586,1,377304.4
2392,dog_2,571,671,1,368096.6
2392,dog_3,441,546,1,353974.6
2393,drone_0,631,602,1,357518.6
2393,drone_1,626,640,1,355678.5
2393,dog_0,658,648,1,340956.3
2393,dog_1,619,587,1,377283.2
2393,dog_2,572,670,1,368054.1
