Dataset,Algorithm,Environment Type,Climate,Environment Size,n_agents,Budget (m),Likelihood Score,Time-Discounted Score,Victims Found (%),Area Covered (km²),Total Path Length (km)
45,Concentric,flat,dry,medium,5,250000,0.19140635321708346,0.0007590330439548755,98.0,13.687792475280942,207.58626227618873
45,Pizza,flat,dry,medium,5,250000,0.1914215355498568,0.0017151176229567612,98.0,13.691072804384087,212.1698004676618
46,RandomWalk,mountainous,dry,medium,5,250000,0.02701829967808962,3.4439302399608494e-05,8.0,3.663994643445397,250.00000000000034
46,Greedy,mountainous,dry,medium,5,250000,0.11397090197217906,0.000171184089463523,41.0,9.27711035393909,250.00000000000043
46,Spiral,mountainous,dry,medium,5,250000,0.11290424911237504,0.00010099414585543425,45.0,16.58272984007275,250.00000000000037
46,Concentric,mountainous,dry,medium,5,250000,0.11122798745025292,0.00012594771099775297,46.0,16.53026528392132,249.99999999999977
46,Pizza,mountainous,dry,medium,5,250000,0.12086949131768684,0.00047601518780330566,41.0,16.170786079159246,249.99999999999983
47,RandomWalk,mountainous,dry,medium,5,250000,0.022381991988358562,0.0005982760790565256,12.0,2.849555138264063,250.00000000000085
47,Greedy,mountainous,dry,medium,5,250000,0.0952243104776779,0.0017690127766301445,37.0,9.998613953216811,250.00000000000028
47,Spiral,mountainous,dry,medium,5,250000,0.12287998963018243,0.0003760570625819568,42.0,16.582729840071956,249.99999999999883
47,Concentric,mountainous,dry,medium,5,250000,0.12206280356486245,0.00037754642725585643,42.0,16.530265283921164,250.0000000000001
47,Pizza,mountainous,dry,medium,5,250000,0.1354727179876126,0.0007736893335329445,56.00000000000001,16.170786079158923,250.00000000000065
48,RandomWalk,mountainous,dry,medium,5,250000,0.007563337551745949,1.6094349134929973e-08,0.0,3.460207507219821,249.99999999999935
48,Greedy,mountainous,dry,medium,5,250000,0.04470698397707967,0.00011490018923741949,16.0,4.970692609000103,250.00000000000063
48,Spiral,mountainous,dry,medium,5,250000,0.05604790896561476,0.00010664901742971376,38.0,16.58272984007244,250.00000000000009
48,Concentric,mountainous,dry,medium,5,250000,0.05896496204068132,6.419899470207946e-05,38.0,16.530265283921572,250.00000000000023
48,Pizza,mountainous,dry,medium,5,250000,0.035102383524132696,0.0002001290954742917,11.0,16.170786079159278,249.99999999999955
49,RandomWalk,mountainous,dry,medium,5,250000,0.014369648582134896,8.640881549693729e-14,4.0,2.975223134096371,249.99999999999994
49,Greedy,mountainous,dry,medium,5,250000,0.05318534943030054,7.977047280323758e-22,24.0,4.0609597517851865,250.00000000000017
49,Spiral,mountainous,dry,medium,5,250000,0.06686538834554401,7.391906095996174e-11,48.0,16.58272984007275,250.00000000000034
49,Concentric,mountainous,dry,medium,5,250000,0.06925115077101247,3.221252959679092e-11,50.0,16.530265283921313,249.99999999999972
49,Pizza,mountainous,dry,medium,5,250000,0.0728402512031438,2.6480878062401693e-09,37.0,16.170786079159278,249.9999999999999
50,RandomWalk,mountainous,dry,medium,5,250000,0.03567518994993547,0.000494095919692106,16.0,3.663587486868522,249.99999999999994
50,Greedy,mountainous,dry,medium,5,250000,0.08113983733288538,0.0044335612479275525,31.0,6.138188636653268,250.0
50,Spiral,mountainous,dry,medium,5,250000,0.09441618099672223,0.0008010632017034486,52.0,16.582729840072425,250.00000000000023
50,Concentric,mountainous,dry,medium,5,250000,0.0918698016376027,0.0008269103120548117,52.0,16.530265283921555,250.00000000000034
50,Pizza,mountainous,dry,medium,5,250000,0.11832253445780427,0.00147282385134023,53.0,16.170786079159278,249.99999999999955
51,RandomWalk,mountainous,dry,medium,5,250000,0.026769840189340175,0.0004185774912048435,7.000000000000001,3.06163114322843,250.00000000000045
51,Greedy,mountainous,dry,medium,5,250000,0.13286786024511923,0.0024220258441318707,38.0,13.209862619353073,249.99999999999957
51,Spiral,mountainous,dry,medium,5,250000,0.1145590512131043,0.0004680806480728973,48.0,16.582729840072233,249.99999999999918
51,Concentric,mountainous,dry,medium,5,250000,0.11435109992267482,0.00047347072181924997,47.0,16.53026528392161,250.00000000000014
51,Pizza,mountainous,dry,medium,5,250000,0.12864783404545907,0.0008905000662553114,59.0,16.170786079158887,250.0000000000005
52,RandomWalk,mountainous,dry,medium,5,250000,0.03793040500173052,0.0009701757268507539,11.0,3.5735704066415126,249.99999999999957
52,Greedy,mountainous,dry,medium,5,250000,0.12262125668369021,0.0029968338442074817,36.0,9.261150659887186,249.99999999999986
52,Spiral,mountainous,dry,medium,5,250000,0.1303041376458399,0.0007172416510381388,47.0,16.58272984007231,249.99999999999923
52,Concentric,mountainous,dry,medium,5,250000,0.13097420858882075,0.000773735631519409,49.0,16.53026528392162,250.00000000000017
52,Pizza,mountainous,dry,medium,5,250000,0.15813633504616428,0.0018756935569812434,51.0,16.17078607915887,250.0000000000005
53,RandomWalk,mountainous,dry,medium,5,250000,0.0014897757005332168,2.0344877821448233e-13,2.0,2.517001686904089,250.00000000000026
53,Greedy,mountainous,dry,medium,5,250000,0.015290237680826034,1.4182328897746677e-66,9.0,3.1974662590576344,249.99999999999986
53,Spiral,mountainous,dry,medium,5,250000,0.05280861252132556,6.483008359494787e-17,45.0,16.58272984007231,249.99999999999923
53,Concentric,mountainous,dry,medium,5,250000,0.0540008406232135,1.350685541280072e-17,44.0,16.53026528392162,250.00000000000017
53,Pizza,mountainous,dry,medium,5,250000,0.05529098784551338,1.0717756293301038e-10,53.0,16.17078607915887,250.0000000000005
54,RandomWalk,mountainous,dry,medium,5,250000,0.021978176140929114,0.0003196096711829893,8.0,3.090445581870715,250.00000000000017
54,Greedy,mountainous,dry,medium,5,250000,0.12972349914406303,0.0020806907378397126,35.0,13.084242660398026,249.99999999999966
54,Spiral,mountainous,dry,medium,5,250000,0.12081710872349745,0.00029757012490066954,47.0,16.58272984007249,250.00000000000014
54,Concentric,mountainous,dry,medium,5,250000,0.12024743267390903,0.00030670548833104487,47.0,16.530265283921576,250.00000000000017
54,Pizza,mountainous,dry,medium,5,250000,0.1370369300582819,0.0006531349332458551,45.0,16.170786079159278,249.99999999999955
55,RandomWalk,mountainous,dry,medium,5,250000,0.009112237947337941,1.7013336946305004e-13,7.000000000000001,3.220083453458495,249.99999999999977
55,Greedy,mountainous,dry,medium,5,250000,0.059310424855107687,1.0620039051560073e-05,45.0,5.447549750090611,249.99999999999912
55,Spiral,mountainous,dry,medium,5,250000,0.06507125264645694,2.7335402338511854e-07,59.0,16.582729840072233,249.99999999999918
55,Concentric,mountainous,dry,medium,5,250000,0.06274776666495376,2.0943442268348416e-07,55.00000000000001,16.53026528392161,250.00000000000014
55,Pizza,mountainous,dry,medium,5,250000,0.056929809625676564,5.063790216218445e-06,50.0,16.170786079158887,250.0000000000005
56,RandomWalk,mountainous,dry,medium,5,250000,0.015396651180097228,0.0009388834233595569,1.0,1.9121003903438603,249.9999999999999
56,Greedy,mountainous,dry,medium,5,250000,0.11015736730782433,0.003638633264296229,36.0,7.232060477834384,250.0000000000004
56,Spiral,mountainous,dry,medium,5,250000,0.09908206116270835,0.0005291616293867845,27.0,16.58272984007243,250.0000000000001
56,Concentric,mountainous,dry,medium,5,250000,0.09694326243191854,0.000610776361450042,28.000000000000004,16.53026528392156,250.00000000000028
56,Pizza,mountainous,dry,medium,5,250000,0.12531265732128108,0.000925406425416737,37.0,16.170786079159278,249.99999999999957
57,RandomWalk,mountainous,dry,medium,5,250000,0.03761140458153773,0.003035972793635848,11.0,2.4815544009755,249.99999999999932
57,Greedy,mountainous,dry,medium,5,250000,0.15965799631575428,0.005331435748890951,51.0,8.609596501725692,250.00000000000003
57,Spiral,mountainous,dry,medium,5,250000,0.13131387936578176,0.00045828180250664013,55.00000000000001,16.58272984007275,250.00000000000037
57,Concentric,mountainous,dry,medium,5,250000,0.1325199997600221,0.00039653114930866145,52.0,16.53026528392132,249.99999999999977
57,Pizza,mountainous,dry,medium,5,250000,0.16490355110324106,0.0007054335929341928,60.0,16.170786079159246,249.99999999999983
58,RandomWalk,mountainous,dry,medium,5,250000,0.02520703110001723,0.00043150452996502475,15.0,3.2553579999005917,250.00000000000045
58,Greedy,mountainous,dry,medium,5,250000,0.08978071951390686,0.0016075446922809576,28.000000000000004,10.678655161497103,249.99999999999912
58,Spiral,mountainous,dry,medium,5,250000,0.1021059955903606,0.0003688410491515802,45.0,16.58272984007229,249.9999999999992
58,Concentric,mountainous,dry,medium,5,250000,0.10147761692804952,0.0003741258173596025,49.0,16.530265283921658,250.00000000000006
58,Pizza,mountainous,dry,medium,5,250000,0.11075922207805752,0.0007761919021083918,53.0,16.170786079158912,250.00000000000057
59,RandomWalk,mountainous,dry,medium,5,250000,0.02393331971067763,0.00023901936315334763,9.0,3.2633143156338518,250.00000000000009
59,Greedy,mountainous,dry,medium,5,250000,0.10017536891475089,0.0030393303250778607,32.0,8.6327367445814,249.99999999999952
59,Spiral,mountainous,dry,medium,5,250000,0.11181583184257161,0.00031199218098589985,35.0,16.582729840072734,250.0000000000003
59,Concentric,mountainous,dry,medium,5,250000,0.10707169037213908,0.00032102081877365493,32.0,16.53026528392134,249.99999999999957
59,Pizza,mountainous,dry,medium,5,250000,0.12912523091292244,0.0010487187368972632,34.0,16.170786079159285,249.99999999999994
