Dataset,Algorithm,Environment Type,Climate,Environment Size,n_agents,Budget (m),Likelihood Score,Time-Discounted Score,Victims Found (%),Area Covered (km²),Total Path Length (km)
45,Spiral,flat,dry,medium,5,100000,0.09115172400442235,0.0007838838155898143,57.99999999999999,6.642023157545054,100.00000000000006
45,Concentric,flat,dry,medium,5,100000,0.09255683173857608,0.0007645097525770616,47.0,6.611668901929998,100.00000000000038
45,Pizza,flat,dry,medium,5,100000,0.09195729458490823,0.0017185161169295368,34.0,6.377864042127292,100.00000000000004
46,RandomWalk,mountainous,dry,medium,5,100000,0.009181603306707375,1.2339342760570962e-05,4.0,1.3040487703413546,99.99999999999996
46,Greedy,mountainous,dry,medium,5,100000,0.058677870096515795,2.7505582362174487e-05,25.0,4.28961591932032,99.99999999999986
46,Spiral,mountainous,dry,medium,5,100000,0.04270216960953653,9.908339512454448e-05,12.0,6.64215294489025,99.99999999999991
46,Concentric,mountainous,dry,medium,5,100000,0.04283990370620591,0.0001288465559254119,17.0,6.620664499922738,100.00000000000009
46,Pizza,mountainous,dry,medium,5,100000,0.04791763951028094,0.00047617135461011043,19.0,6.377864042127441,99.99999999999983
47,RandomWalk,mountainous,dry,medium,5,100000,0.007613391704540109,0.00030879868055296,2.0,1.1539098965075891,100.00000000000036
47,Greedy,mountainous,dry,medium,5,100000,0.058711916103404926,0.001770193146847065,14.000000000000002,5.837226743303895,100.00000000000047
47,Spiral,mountainous,dry,medium,5,100000,0.04782955635742335,0.0003782240740883742,26.0,6.642152944890756,99.99999999999996
47,Concentric,mountainous,dry,medium,5,100000,0.04758170838365214,0.00037931152085481865,28.999999999999996,6.620664499922158,100.00000000000048
47,Pizza,mountainous,dry,medium,5,100000,0.05491916508209063,0.0007799167762360399,12.0,6.37786404212723,99.99999999999935
48,RandomWalk,mountainous,dry,medium,5,100000,0.0017602538501992817,4.2113742495672464e-05,0.0,1.2626003468659888,100.00000000000021
48,Greedy,mountainous,dry,medium,5,100000,0.03432419873330665,0.0032985978890999416,8.0,3.019337214425085,99.99999999999967
48,Spiral,mountainous,dry,medium,5,100000,0.02006419491702694,0.00010236490057089322,10.0,6.6421529448904355,100.00000000000009
48,Concentric,mountainous,dry,medium,5,100000,0.022837815778597274,6.356360360704168e-05,13.0,6.620664499922697,100.00000000000065
48,Pizza,mountainous,dry,medium,5,100000,0.012030783071018942,0.000197661206761373,1.0,6.377864042127105,100.0000000000002
49,RandomWalk,mountainous,dry,medium,5,100000,0.004086866386169448,1.1809850633627764e-17,2.0,1.516252881105375,100.00000000000027
49,Greedy,mountainous,dry,medium,5,100000,0.02512655226128836,1.9586456184815475e-11,20.0,1.7506142287707902,100.00000000000007
49,Spiral,mountainous,dry,medium,5,100000,0.022596700960578427,9.717273056120253e-11,14.000000000000002,6.642152944890265,99.99999999999991
49,Concentric,mountainous,dry,medium,5,100000,0.025747344867407575,3.649360714817438e-11,19.0,6.620664499922721,100.00000000000004
49,Pizza,mountainous,dry,medium,5,100000,0.024540238819297563,2.527939852988398e-09,16.0,6.377864042127438,99.99999999999983
50,RandomWalk,mountainous,dry,medium,5,100000,0.012349627051992036,0.0014158647677090604,5.0,1.2966551266560087,99.99999999999949
50,Greedy,mountainous,dry,medium,5,100000,0.06299557971467389,0.004485848594908013,26.0,3.531924915922356,100.00000000000067
50,Spiral,mountainous,dry,medium,5,100000,0.03954186181947298,0.000802184225933907,30.0,6.642152944890515,100.00000000000014
50,Concentric,mountainous,dry,medium,5,100000,0.03624717872607519,0.0008283779967796644,24.0,6.620664499922704,100.00000000000065
50,Pizza,mountainous,dry,medium,5,100000,0.06172614587842872,0.001480397278528575,27.0,6.377864042127107,100.0000000000002
51,RandomWalk,mountainous,dry,medium,5,100000,0.01846959119727783,0.0008361314255715698,1.0,2.0406694827324197,100.00000000000063
51,Greedy,mountainous,dry,medium,5,100000,0.0655225140354662,0.0024267709772031174,12.0,5.64576866349275,100.0
51,Spiral,mountainous,dry,medium,5,100000,0.04514715733155722,0.00047154726280114944,22.0,6.642152944890782,99.99999999999987
51,Concentric,mountainous,dry,medium,5,100000,0.04507094260969129,0.00047603407518133356,27.0,6.620664499922368,100.00000000000065
51,Pizza,mountainous,dry,medium,5,100000,0.05667394722484193,0.0009009430114958261,12.0,6.377864042127221,99.99999999999935
52,RandomWalk,mountainous,dry,medium,5,100000,0.012265105117963124,0.001340229387943412,4.0,1.2258137589661944,99.99999999999929
52,Greedy,mountainous,dry,medium,5,100000,0.07096559668008831,0.0032400495662511393,19.0,4.847215582153294,99.99999999999976
52,Spiral,mountainous,dry,medium,5,100000,0.054057174405917646,0.0007162909828159961,26.0,6.642152944890788,99.99999999999997
52,Concentric,mountainous,dry,medium,5,100000,0.053443648203663124,0.0007819189228195065,26.0,6.620664499922361,100.0000000000007
52,Pizza,mountainous,dry,medium,5,100000,0.07142878659087532,0.0018732861477253411,23.0,6.377864042127233,99.99999999999935
53,RandomWalk,mountainous,dry,medium,5,100000,0.0015776929544100676,5.8570781825381556e-12,0.0,1.5768774135274821,99.99999999999967
53,Greedy,mountainous,dry,medium,5,100000,0.017661168055973266,5.8686060585713465e-28,13.0,1.8187165608064764,100.00000000000018
53,Spiral,mountainous,dry,medium,5,100000,0.021312614936415335,7.536945556911137e-13,13.0,6.642152944890788,99.99999999999997
53,Concentric,mountainous,dry,medium,5,100000,0.020114661618418198,2.040444197063078e-12,17.0,6.620664499922361,100.0000000000007
53,Pizza,mountainous,dry,medium,5,100000,0.012078305313815783,1.0346868998229292e-10,11.0,6.377864042127233,99.99999999999935
54,RandomWalk,mountainous,dry,medium,5,100000,0.009860781617464044,0.00021370169981731624,4.0,1.3798378399698346,99.99999999999916
54,Greedy,mountainous,dry,medium,5,100000,0.07194331702468916,0.002101237118143603,15.0,6.114316756361036,100.00000000000053
54,Spiral,mountainous,dry,medium,5,100000,0.047364019495153904,0.00029808989942254813,19.0,6.64215294489044,100.00000000000009
54,Concentric,mountainous,dry,medium,5,100000,0.04578653603062547,0.00030673747630203206,20.0,6.620664499922697,100.00000000000058
54,Pizza,mountainous,dry,medium,5,100000,0.0584371081675113,0.0006555524898592323,20.0,6.3778640421271,100.0000000000002
55,RandomWalk,mountainous,dry,medium,5,100000,0.0033996901271238686,1.193978408964233e-08,4.0,1.3433077443895272,100.00000000000021
55,Greedy,mountainous,dry,medium,5,100000,0.023777339589105242,5.600647450724531e-05,20.0,2.5005263766712496,100.00000000000014
55,Spiral,mountainous,dry,medium,5,100000,0.024021587437682453,3.037870302832676e-07,19.0,6.642152944890782,99.99999999999987
55,Concentric,mountainous,dry,medium,5,100000,0.02245196366006968,2.0161636451619587e-07,17.0,6.620664499922368,100.00000000000065
55,Pizza,mountainous,dry,medium,5,100000,0.02000496101217133,5.2187823238621815e-06,22.0,6.377864042127221,99.99999999999935
56,RandomWalk,mountainous,dry,medium,5,100000,0.009734567127901854,0.0014408261674009454,1.0,1.0881246312418211,100.00000000000044
56,Greedy,mountainous,dry,medium,5,100000,0.0651821536667378,0.0035553453428569222,34.0,3.7880864241193843,100.00000000000033
56,Spiral,mountainous,dry,medium,5,100000,0.03630794030589218,0.0005244413719526688,18.0,6.642152944890442,100.00000000000009
56,Concentric,mountainous,dry,medium,5,100000,0.036931490876442485,0.0006183369245493525,17.0,6.6206644999227,100.00000000000058
56,Pizza,mountainous,dry,medium,5,100000,0.059039163755603405,0.0009242901135148208,15.0,6.377864042127102,100.0000000000002
57,RandomWalk,mountainous,dry,medium,5,100000,0.011643074898352724,0.0005553769291256716,2.0,0.9155358740956461,100.00000000000028
57,Greedy,mountainous,dry,medium,5,100000,0.08342340892364608,0.005287706009405955,30.0,4.023190711446131,100.00000000000045
57,Spiral,mountainous,dry,medium,5,100000,0.051272768095664174,0.00045845064779148745,23.0,6.64215294489025,99.99999999999991
57,Concentric,mountainous,dry,medium,5,100000,0.04965586808208411,0.00040065134125551606,23.0,6.620664499922738,100.00000000000009
57,Pizza,mountainous,dry,medium,5,100000,0.0858198334835691,0.0006992174580946032,33.0,6.377864042127441,99.99999999999983
58,RandomWalk,mountainous,dry,medium,5,100000,0.0071632182245135335,0.0005178023347737122,4.0,1.1016898157314035,100.00000000000031
58,Greedy,mountainous,dry,medium,5,100000,0.04583746333625183,0.0016154806369424886,21.0,4.910528655235224,100.00000000000013
58,Spiral,mountainous,dry,medium,5,100000,0.04026535535004319,0.00037084613018559736,23.0,6.642152944890756,99.99999999999959
58,Concentric,mountainous,dry,medium,5,100000,0.04031823606348366,0.0003758729761817494,23.0,6.620664499922338,100.00000000000058
58,Pizza,mountainous,dry,medium,5,100000,0.04552053568758712,0.0007831082701005922,22.0,6.377864042127242,99.99999999999935
59,RandomWalk,mountainous,dry,medium,5,100000,0.008472323344927847,0.00010810780501119616,1.0,1.2472356470043129,100.00000000000001
59,Greedy,mountainous,dry,medium,5,100000,0.0412254200278429,0.0014460328806782817,2.0,3.2512296834507244,100.00000000000045
59,Spiral,mountainous,dry,medium,5,100000,0.04516112824650551,0.0003150748174253725,11.0,6.642152944890161,100.0
59,Concentric,mountainous,dry,medium,5,100000,0.043918763540599114,0.0003206145858156205,7.000000000000001,6.6206644999227136,99.99999999999994
59,Pizza,mountainous,dry,medium,5,100000,0.04446210566736525,0.0010472300648678085,4.0,6.377864042127439,99.99999999999982
