Dataset,Algorithm,Environment Type,Climate,Environment Size,n_agents,Budget (m),Likelihood Score,Time-Discounted Score,Victims Found (%),Area Covered (km²),Total Path Length (km)
45,Concentric,flat,dry,medium,2,100000,0.09297787744866977,0.0007594430806099816,45.0,6.592416507392885,100.0000000000002
45,Pizza,flat,dry,medium,2,100000,0.0946367583769793,0.000798534512737077,37.0,6.527974293216379,100.00000000000017
46,RandomWalk,mountainous,dry,medium,2,100000,0.011359758665097806,0.0005297048756358073,3.0,1.6817189202200287,100.00000000000006
46,Greedy,mountainous,dry,medium,2,100000,0.07858012260390766,0.0020835763063435527,28.999999999999996,5.37310147672207,99.9999999999998
46,Spiral,mountainous,dry,medium,2,100000,0.04805470793176853,0.00010099414585543425,17.0,6.631603269583514,100.00000000000017
46,Concentric,mountainous,dry,medium,2,100000,0.04924875908914695,0.00012594771099775297,19.0,6.594703991782487,99.99999999999997
46,Pizza,mountainous,dry,medium,2,100000,0.04919470662474529,0.00022815223862427674,19.0,6.527974293216391,100.0000000000002
47,RandomWalk,mountainous,dry,medium,2,100000,0.008535556770263445,0.00046519448908060115,8.0,1.2500120796459122,99.99999999999997
47,Greedy,mountainous,dry,medium,2,100000,0.06395501218725964,0.0016465060614779313,16.0,6.227375386450145,100.0000000000002
47,Spiral,mountainous,dry,medium,2,100000,0.05038907813768372,0.0003760570625819568,25.0,6.631603269582994,99.9999999999995
47,Concentric,mountainous,dry,medium,2,100000,0.04998096193748816,0.00037754642725585643,25.0,6.594703991782683,100.00000000000041
47,Pizza,mountainous,dry,medium,2,100000,0.056258387611508254,0.0005337963191293627,20.0,6.527974293216765,99.99999999999953
48,RandomWalk,mountainous,dry,medium,2,100000,0.00279480265978827,2.2865562624438175e-06,3.0,1.731783193450473,100.0000000000002
48,Greedy,mountainous,dry,medium,2,100000,0.05545419890740283,2.85345438602498e-05,27.0,3.8689076692908424,99.99999999999945
48,Spiral,mountainous,dry,medium,2,100000,0.022269398394969973,0.00010664901742971376,9.0,6.63160326958325,100.00000000000087
48,Concentric,mountainous,dry,medium,2,100000,0.023677852083508876,6.419899470207946e-05,9.0,6.594703991782722,100.00000000000036
48,Pizza,mountainous,dry,medium,2,100000,0.01216567569232677,8.223704615844328e-06,3.0,6.527974293216549,99.99999999999962
49,RandomWalk,mountainous,dry,medium,2,100000,0.005315212541607482,4.833580219900544e-07,4.0,1.4128845736811413,99.99999999999991
49,Greedy,mountainous,dry,medium,2,100000,0.036235638390783295,4.936785057420574e-16,15.0,2.2819516489686236,99.99999999999986
49,Spiral,mountainous,dry,medium,2,100000,0.021922407016312734,7.391906095996175e-11,15.0,6.631603269583495,100.00000000000014
49,Concentric,mountainous,dry,medium,2,100000,0.021814220730362745,3.2212529596790795e-11,16.0,6.594703991782497,99.99999999999997
49,Pizza,mountainous,dry,medium,2,100000,0.025413743492978997,1.1212365684722347e-07,7.000000000000001,6.527974293216391,100.0000000000002
50,RandomWalk,mountainous,dry,medium,2,100000,0.011123774267203573,0.000721506767445855,3.0,1.6613743401142194,100.00000000000026
50,Greedy,mountainous,dry,medium,2,100000,0.05771562211302837,0.005002218888882354,22.0,3.268894754457156,100.00000000000047
50,Spiral,mountainous,dry,medium,2,100000,0.0494992919005426,0.0008010632017034486,22.0,6.631603269583209,100.0
50,Concentric,mountainous,dry,medium,2,100000,0.05135945886166774,0.0008269103120548117,21.0,6.59470399178273,100.00000000000036
50,Pizza,mountainous,dry,medium,2,100000,0.06326981561574095,0.001033632252642182,28.999999999999996,6.527974293216549,99.99999999999956
51,RandomWalk,mountainous,dry,medium,2,100000,0.01040192995567929,0.0004821419286852029,2.0,1.2295033367939485,99.99999999999974
51,Greedy,mountainous,dry,medium,2,100000,0.06907095062959837,0.002587267360139918,17.0,5.934837476366252,100.00000000000017
51,Spiral,mountainous,dry,medium,2,100000,0.048699385052947464,0.0004680806480728973,15.0,6.631603269583008,99.99999999999959
51,Concentric,mountainous,dry,medium,2,100000,0.04728639455421062,0.00047347072181924997,13.0,6.594703991782613,99.99999999999991
51,Pizza,mountainous,dry,medium,2,100000,0.057902008902675335,0.0006704772313056045,20.0,6.527974293216761,99.99999999999959
52,RandomWalk,mountainous,dry,medium,2,100000,0.01942077508121053,0.0009258054269323032,12.0,1.9326743149705778,100.00000000000007
52,Greedy,mountainous,dry,medium,2,100000,0.09792547564616462,0.003598539515068187,24.0,5.733135818858958,100.00000000000023
52,Spiral,mountainous,dry,medium,2,100000,0.05556325804714285,0.0007172416510381388,17.0,6.631603269583013,99.99999999999956
52,Concentric,mountainous,dry,medium,2,100000,0.05655050352876731,0.000773735631519409,18.0,6.594703991782593,99.99999999999997
52,Pizza,mountainous,dry,medium,2,100000,0.07399779344806809,0.001200193219917359,25.0,6.527974293216743,99.99999999999956
53,RandomWalk,mountainous,dry,medium,2,100000,0.006823392772431111,8.171709514830522e-09,6.0,1.6848992363972477,99.99999999999973
53,Greedy,mountainous,dry,medium,2,100000,0.006407821081142671,2.6043395027940797e-44,5.0,1.2225495888163416,100.00000000000027
53,Spiral,mountainous,dry,medium,2,100000,0.01421279140497988,6.483008379944943e-17,14.000000000000002,6.631603269583013,99.99999999999956
53,Concentric,mountainous,dry,medium,2,100000,0.013952227429002246,1.3506855362515737e-17,15.0,6.594703991782593,99.99999999999997
53,Pizza,mountainous,dry,medium,2,100000,0.013272074830070474,1.345894076814979e-15,6.0,6.527974293216743,99.99999999999956
54,RandomWalk,mountainous,dry,medium,2,100000,0.012759601404308821,0.0002732473757402181,3.0,1.5825524829067135,99.9999999999995
54,Greedy,mountainous,dry,medium,2,100000,0.07554530665554071,0.0020531186816535396,15.0,6.369918904222748,100.00000000000023
54,Spiral,mountainous,dry,medium,2,100000,0.04978985366144655,0.00029757012490066954,22.0,6.631603269583277,100.00000000000026
54,Concentric,mountainous,dry,medium,2,100000,0.04993731136093955,0.00030670548833104487,24.0,6.5947039917826915,99.99999999999976
54,Pizza,mountainous,dry,medium,2,100000,0.060357362980322085,0.00040708601289895266,20.0,6.527974293216564,99.99999999999962
55,RandomWalk,mountainous,dry,medium,2,100000,0.0045522701421277624,0.000782944643636876,2.0,1.4794958388538373,100.00000000000028
55,Greedy,mountainous,dry,medium,2,100000,0.04579718590732247,2.847854751615632e-07,37.0,3.402679693014709,99.99999999999986
55,Spiral,mountainous,dry,medium,2,100000,0.02494038188341053,2.7335402338511854e-07,21.0,6.631603269583008,99.99999999999959
55,Concentric,mountainous,dry,medium,2,100000,0.024097421207590414,2.0943442268348416e-07,17.0,6.594703991782613,99.99999999999991
55,Pizza,mountainous,dry,medium,2,100000,0.02040333607604583,3.2233374247859364e-06,10.0,6.527974293216761,99.99999999999959
56,RandomWalk,mountainous,dry,medium,2,100000,0.011487888594772825,0.00029692476672605006,4.0,1.7170257125902861,99.99999999999989
56,Greedy,mountainous,dry,medium,2,100000,0.05892565713304841,0.004119205504897827,20.0,3.3905066544089775,99.99999999999969
56,Spiral,mountainous,dry,medium,2,100000,0.04814481676126711,0.0005291616293867845,13.0,6.631603269583284,100.00000000000026
56,Concentric,mountainous,dry,medium,2,100000,0.04810359872178218,0.000610776361450042,13.0,6.594703991782699,99.99999999999976
56,Pizza,mountainous,dry,medium,2,100000,0.06043472365004232,0.0009151549145115489,28.000000000000004,6.527974293216564,99.99999999999956
57,RandomWalk,mountainous,dry,medium,2,100000,0.009454097790543488,0.002265043864946745,4.0,1.3628146976792954,100.00000000000011
57,Greedy,mountainous,dry,medium,2,100000,0.09626107455912658,0.0051356578675020425,32.0,4.089613228408161,99.99999999999989
57,Spiral,mountainous,dry,medium,2,100000,0.06445463225495691,0.00045828180250664013,21.0,6.631603269583514,100.00000000000017
57,Concentric,mountainous,dry,medium,2,100000,0.06510842376421161,0.00039653114930866145,25.0,6.594703991782487,99.99999999999997
57,Pizza,mountainous,dry,medium,2,100000,0.08659497365315744,0.00035451131021222674,39.0,6.527974293216391,100.0000000000002
58,RandomWalk,mountainous,dry,medium,2,100000,0.011228557121450843,0.0003841283561082914,9.0,1.6298815406618634,99.99999999999979
58,Greedy,mountainous,dry,medium,2,100000,0.028953435234716444,0.0019834253432296153,11.0,3.745819539424114,100.0
58,Spiral,mountainous,dry,medium,2,100000,0.04163426494148429,0.0003688410491515802,24.0,6.631603269582942,99.99999999999967
58,Concentric,mountainous,dry,medium,2,100000,0.04187269935303227,0.0003741258173596025,24.0,6.594703991782588,99.99999999999987
58,Pizza,mountainous,dry,medium,2,100000,0.046467972307850894,0.0005300869816183398,32.0,6.5279742932167535,99.99999999999959
59,RandomWalk,mountainous,dry,medium,2,100000,0.005254230997141292,6.894455892206801e-05,0.0,1.8020680809785568,100.00000000000018
59,Greedy,mountainous,dry,medium,2,100000,0.06620272312615555,0.002786610784446241,23.0,4.990569174704761,100.00000000000007
59,Spiral,mountainous,dry,medium,2,100000,0.039140927281173105,0.00031199218098589985,7.000000000000001,6.631603269583473,100.00000000000023
59,Concentric,mountainous,dry,medium,2,100000,0.039280903098873846,0.00032102081877365493,8.0,6.594703991782496,99.99999999999974
59,Pizza,mountainous,dry,medium,2,100000,0.04574962529021744,0.000331375939834341,12.0,6.527974293216411,100.0000000000002
