Dataset,Algorithm,Environment Type,Climate,Environment Size,n_agents,Budget (m),Likelihood Score,Time-Discounted Score,Victims Found (%),Area Covered (km²),Total Path Length (km)
45,Pizza,flat,dry,medium,5,300000,0.1914215355498568,0.0017151176229567612,98.0,13.691072804384087,212.1698004676618
46,RandomWalk,mountainous,dry,medium,5,300000,0.03063230161480666,0.0003752416450342141,20.0,4.382206171955557,300.0000000000001
46,Greedy,mountainous,dry,medium,5,300000,0.13192961473360446,0.003416416052284663,44.0,10.561497723678936,299.9999999999996
46,Spiral,mountainous,dry,medium,5,300000,0.13490166448606686,0.00010103535316428286,56.00000000000001,19.8962758365158,300.0000000000002
46,Concentric,mountainous,dry,medium,5,300000,0.13351133095763285,0.00012379149246967818,57.99999999999999,19.83379915215168,300.00000000000017
46,Pizza,mountainous,dry,medium,5,300000,0.14574930693101162,0.0004771092925878272,64.0,19.436370453994375,300.0000000000001
47,RandomWalk,mountainous,dry,medium,5,300000,0.027035179582809078,0.00036112195057713583,3.0,3.4209623967682186,300.0000000000005
47,Greedy,mountainous,dry,medium,5,300000,0.1416720759853206,0.0017561121509017531,43.0,15.284663109813922,300.0000000000001
47,Spiral,mountainous,dry,medium,5,300000,0.14742129273373647,0.00037601010355121684,51.0,19.89627583651525,300.00000000000017
47,Concentric,mountainous,dry,medium,5,300000,0.14651758513568997,0.00037791708844919493,51.0,19.833799152150938,300.0000000000003
47,Pizza,mountainous,dry,medium,5,300000,0.15923735260552624,0.0007737178361449254,52.0,19.43637045399453,299.9999999999999
48,RandomWalk,mountainous,dry,medium,5,300000,0.004703377658313969,0.00020677976282698998,1.0,2.786079233851524,299.99999999999983
48,Greedy,mountainous,dry,medium,5,300000,0.051838677336196196,0.0007979276400862711,21.0,5.957355260982689,299.9999999999995
48,Spiral,mountainous,dry,medium,5,300000,0.06810323543882468,0.00010721361031811068,48.0,19.896275836515635,300.00000000000074
48,Concentric,mountainous,dry,medium,5,300000,0.07134032046516278,6.349636871120723e-05,48.0,19.83379915215162,300.0
48,Pizza,mountainous,dry,medium,5,300000,0.050201173090400314,0.00019880968384974226,28.000000000000004,19.436370453994805,299.9999999999999
49,RandomWalk,mountainous,dry,medium,5,300000,0.01667737613550512,6.550628749870237e-08,10.0,3.79701733701797,300.0000000000003
49,Greedy,mountainous,dry,medium,5,300000,0.05961179347875506,6.770235762739482e-05,43.0,4.326225943490701,300.0
49,Spiral,mountainous,dry,medium,5,300000,0.08243214846135653,7.39752611680735e-11,66.0,19.89627583651582,300.00000000000017
49,Concentric,mountainous,dry,medium,5,300000,0.08331173135930058,3.215952625964754e-11,62.0,19.833799152151734,300.00000000000017
49,Pizza,mountainous,dry,medium,5,300000,0.08492870521457599,2.5226858358626264e-09,53.0,19.436370453994424,300.00000000000017
50,RandomWalk,mountainous,dry,medium,5,300000,0.04065953137373466,0.0024861345318904454,24.0,3.7720561641712798,299.99999999999943
50,Greedy,mountainous,dry,medium,5,300000,0.07088901976830946,0.004476553933353182,41.0,5.7284721476034335,299.99999999999955
50,Spiral,mountainous,dry,medium,5,300000,0.11265916015289837,0.0007988908885004998,56.99999999999999,19.896275836515642,300.0000000000009
50,Concentric,mountainous,dry,medium,5,300000,0.10882507856562887,0.0008296705948872711,56.99999999999999,19.833799152151613,300.0000000000001
50,Pizza,mountainous,dry,medium,5,300000,0.13031104372238503,0.0014738584191737116,64.0,19.43637045399482,299.9999999999999
51,RandomWalk,mountainous,dry,medium,5,300000,0.03939657181408674,0.0005572045162969565,12.0,3.8164183476479234,300.00000000000034
51,Greedy,mountainous,dry,medium,5,300000,0.13467801738211027,0.0024093735293213275,30.0,13.301967145096054,300.0000000000002
51,Spiral,mountainous,dry,medium,5,300000,0.13743137023653373,0.00046834262760812325,60.0,19.896275836515265,300.0000000000006
51,Concentric,mountainous,dry,medium,5,300000,0.13759407874025995,0.00047382621627851035,59.0,19.833799152151215,300.0000000000006
51,Pizza,mountainous,dry,medium,5,300000,0.14945134402120516,0.0008907704384738826,62.0,19.4363704539946,300.0000000000006
52,RandomWalk,mountainous,dry,medium,5,300000,0.039972707140950775,0.00032526262032764563,11.0,3.9516745054762503,300.0000000000002
52,Greedy,mountainous,dry,medium,5,300000,0.1463957090117427,0.0029248684940811715,44.0,11.254190844901329,300.0000000000007
52,Spiral,mountainous,dry,medium,5,300000,0.15654865985408287,0.0007165983353475045,61.0,19.896275836515294,300.0000000000007
52,Concentric,mountainous,dry,medium,5,300000,0.15694472569268744,0.0007683564144708935,66.0,19.833799152151226,300.0000000000006
52,Pizza,mountainous,dry,medium,5,300000,0.18137843491201525,0.0018771447886277255,68.0,19.436370453994584,300.0000000000006
53,RandomWalk,mountainous,dry,medium,5,300000,0.014177601705591186,5.6174659458654754e-08,7.000000000000001,3.9808120097643553,299.99999999999966
53,Greedy,mountainous,dry,medium,5,300000,0.0488711765523586,7.94342931713375e-11,44.0,5.827871099229124,300.0000000000003
53,Spiral,mountainous,dry,medium,5,300000,0.0628348528765586,6.43332083445808e-17,64.0,19.896275836515294,300.0000000000007
53,Concentric,mountainous,dry,medium,5,300000,0.06297767851880766,1.70840192595814e-17,62.0,19.833799152151226,300.0000000000006
53,Pizza,mountainous,dry,medium,5,300000,0.0680451177931383,1.0732793523124909e-10,65.0,19.436370453994584,300.0000000000006
54,RandomWalk,mountainous,dry,medium,5,300000,0.028107818536394026,0.0012554678685010455,10.0,3.102538661765384,299.9999999999992
54,Greedy,mountainous,dry,medium,5,300000,0.13742593036785236,0.002087866419504052,44.0,14.860638157798295,300.00000000000097
54,Spiral,mountainous,dry,medium,5,300000,0.1456478882912058,0.00029711060272393874,55.00000000000001,19.896275836515716,300.0000000000007
54,Concentric,mountainous,dry,medium,5,300000,0.14461522770539068,0.0003072418027805854,56.99999999999999,19.833799152151645,300.0
54,Pizza,mountainous,dry,medium,5,300000,0.15887453531407827,0.0006534564582320667,56.00000000000001,19.43637045399479,299.99999999999983
55,RandomWalk,mountainous,dry,medium,5,300000,0.008014996796284566,4.822756328262833e-13,1.0,3.6344465691794263,300.00000000000074
55,Greedy,mountainous,dry,medium,5,300000,0.052813487265032606,7.559926879169636e-05,44.0,5.776201633577135,300.0000000000001
55,Spiral,mountainous,dry,medium,5,300000,0.07702477668326564,2.749957083300086e-07,61.0,19.896275836515265,300.0000000000006
55,Concentric,mountainous,dry,medium,5,300000,0.07469833462184045,2.0672505685688747e-07,63.0,19.833799152151215,300.0000000000006
55,Pizza,mountainous,dry,medium,5,300000,0.07086860630402557,5.0723361517731895e-06,51.0,19.4363704539946,300.0000000000006
56,RandomWalk,mountainous,dry,medium,5,300000,0.03881293240732244,0.0006663254855795509,13.0,3.9671293529987017,300.0
56,Greedy,mountainous,dry,medium,5,300000,0.08700534862869719,0.0036166789847043054,21.0,7.215826845099509,300.0
56,Spiral,mountainous,dry,medium,5,300000,0.11567222443977633,0.0005303409414136476,32.0,19.896275836515677,300.0000000000007
56,Concentric,mountainous,dry,medium,5,300000,0.11620758437776536,0.0006094648588758082,34.0,19.833799152151638,300.0000000000001
56,Pizza,mountainous,dry,medium,5,300000,0.13996891549161994,0.0009253021783435409,44.0,19.436370453994808,299.99999999999983
57,RandomWalk,mountainous,dry,medium,5,300000,0.02517576171844855,0.0007373883583189042,12.0,2.775129292735959,299.9999999999998
57,Greedy,mountainous,dry,medium,5,300000,0.16500919804346714,0.005345029058414764,65.0,9.065583797064303,299.99999999999966
57,Spiral,mountainous,dry,medium,5,300000,0.15765929693606973,0.00045816944973188755,61.0,19.8962758365158,300.0000000000002
57,Concentric,mountainous,dry,medium,5,300000,0.15628484833554035,0.0003963185627153188,56.99999999999999,19.83379915215168,300.00000000000017
57,Pizza,mountainous,dry,medium,5,300000,0.1825916063798593,0.0007038692787780053,65.0,19.436370453994375,300.0000000000001
58,RandomWalk,mountainous,dry,medium,5,300000,0.022344308768566537,0.00022720377014082163,18.0,3.420303011410766,300.0000000000002
58,Greedy,mountainous,dry,medium,5,300000,0.08727320397080078,0.0015986486644938814,37.0,10.582481028488987,300.0000000000005
58,Spiral,mountainous,dry,medium,5,300000,0.12345811909024544,0.0003688695568326303,66.0,19.89627583651539,300.00000000000057
58,Concentric,mountainous,dry,medium,5,300000,0.12169714644734479,0.00037452573677630306,68.0,19.83379915215126,300.0000000000005
58,Pizza,mountainous,dry,medium,5,300000,0.13013693247985847,0.0007761773999545999,66.0,19.436370453994538,300.0000000000007
59,RandomWalk,mountainous,dry,medium,5,300000,0.016652909286060356,0.0005132744496820739,4.0,3.3778317572849303,300.0000000000001
59,Greedy,mountainous,dry,medium,5,300000,0.11728427143754895,0.0017668865899283421,53.0,9.561664547022682,300.0000000000002
59,Spiral,mountainous,dry,medium,5,300000,0.13366794615292382,0.00031182510901702225,50.0,19.896275836515684,300.00000000000006
59,Concentric,mountainous,dry,medium,5,300000,0.13087141859354676,0.00032396073700932703,47.0,19.83379915215163,299.9999999999999
59,Pizza,mountainous,dry,medium,5,300000,0.14830593734025396,0.0010463220014586647,41.0,19.436370453994403,300.0000000000001
60,RandomWalk,mountainous,dry,medium,5,300000,0.03427070716990577,0.00033199523843661975,12.0,3.4006692488780774,300.00000000000017
60,Greedy,mountainous,dry,medium,5,300000,0.17162768367195996,0.001524586223998299,59.0,15.943215501115708,299.99999999999994
60,Spiral,mountainous,dry,medium,5,300000,0.17227026603704954,0.00035862006088027,60.0,19.89627583651539,300.00000000000057
60,Concentric,mountainous,dry,medium,5,300000,0.1711297477091565,0.000361030520707108,60.0,19.83379915215126,300.0000000000005
60,Pizza,mountainous,dry,medium,5,300000,0.1857821218673178,0.0008792441905985375,69.0,19.436370453994538,300.0000000000007
